principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,Species,dataset,LandCover,Tool,Sensor,Site,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g
26.105799,-20.195753,16.39149,-3.1431117,9.045894,-5.670939,-0.05296808,-1.3161464,0.3334389,-10.744683,Hieracium aurantiacum,1,Grassland,Proximal,SVC HR-1024TM,"HaachtBev, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.058461105,18.8062249,-99.0,-99.0,-99.0,-99.0,23.91327112,7.692607802,-99.0,-99.0,17.32206252,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,31.08603966,0.152153821,84.78461793,-99.0,-99.0,0.012774677,4.109457831,-99.0,-99.0,0.04747902,15.273422,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-10.022094,6.1828146,-3.1577275,0.7829558,1.8580533,-1.6543814,-2.3769,2.3973153,-0.15957938,-1.4822341,Hieracium umbellatum,1,Grassland,Proximal,SVC HR-1024TM,"DeMatCem, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.099728124,19.15416667,-99.0,-99.0,-99.0,-99.0,42.22470055,8.109838233,-99.0,-99.0,15.88236417,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,52.06602072,0.246887496,75.31125039,-99.0,-99.0,0.024185286,4.645119048,-99.0,-99.0,0.119449766,22.941981,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8.070539,-6.069088,4.025508,-0.6059605,3.9454618,-2.7480159,-2.031811,1.6988319,0.0036372647,-2.4130561,Hieracium umbellatum,1,Grassland,Proximal,SVC HR-1024TM,"HaachtBev, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.095512046,17.68424951,-99.0,-99.0,-99.0,-99.0,28.70283793,5.314388783,-99.0,-99.0,20.79431837,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,54.00966904,0.206180878,79.38191225,-99.0,-99.0,0.015804635,2.926260315,-99.0,-99.0,0.104529865,19.353917,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-11.305363,-18.118975,8.657156,-0.5777298,4.2696695,-3.2529488,-1.5576376,-2.0990992,0.23674634,-7.321654,Holcus lanatus,1,Grassland,Proximal,ASD FieldSpec 3,"BattSP, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.010143739,4.47026087,-99.0,-99.0,-99.0,-99.0,16.20385481,7.140903102,-99.0,-99.0,8.571388333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,22.69160438,0.209321547,79.06784531,-99.0,-99.0,0.003581386,1.578286957,-99.0,-99.0,0.051424567,22.662376,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
27.993124,-4.778174,7.315366,-0.72594243,4.0006986,-2.8458402,-4.4872627,0.12809588,0.31102946,-9.608679,Holcus lanatus,1,Grassland,Proximal,SVC HR-1024TM,"DeMatCem, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.014333884,5.132539683,-99.0,-99.0,-99.0,-99.0,19.55188465,7.000951153,-99.0,-99.0,9.401716442,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,27.92746903,0.229017614,77.09823857,-99.0,-99.0,0.005919792,2.119702381,-99.0,-99.0,0.069283518,24.808377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
6.541555,-20.243597,3.4901776,0.020146776,1.695086,-1.5884498,-4.3733068,0.43748328,0.32005462,-9.060276,Holcus lanatus,1,Grassland,Proximal,SVC HR-1024TM,"HaachtBev, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.012135445,4.216833667,-99.0,-99.0,-99.0,-99.0,17.60445922,6.117210835,-99.0,-99.0,9.342698097,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,28.77857195,0.235493161,76.4506839,-99.0,-99.0,0.00438853,1.52492986,-99.0,-99.0,0.052461011,18.229192,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-10.626604,-21.257488,3.0602095,0.8290069,-0.059610225,-0.5877684,-2.3009439,-1.8507937,0.22942929,-6.9667706,Holcus lanatus,1,Grassland,Proximal,ASD FieldSpec 3,"HaachtHol, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.013458045,4.7024,-99.0,-99.0,-99.0,-99.0,19.09442534,6.671817992,-99.0,-99.0,10.72833457,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,28.61952374,0.210588076,78.94119245,-99.0,-99.0,0.004027397,1.40722,-99.0,-99.0,0.065789185,22.987519,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3.061342,-30.549564,7.729387,-0.39786294,-0.6789199,0.15201417,-4.278833,1.1661114,0.30824512,-7.3710303,Holcus mollis,1,Grassland,Proximal,SVC HR-1024TM,"HaachtBev, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.015446147,5.0750499,-99.0,-99.0,-99.0,-99.0,17.83742086,5.860736812,-99.0,-99.0,7.044038651,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,30.43545792,0.301712051,69.8287949,-99.0,-99.0,0.00480534,1.578862275,-99.0,-99.0,0.076679497,25.194133,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-15.439773,-16.894094,-3.496192,1.1620399,0.5742863,-1.0374149,-1.9789263,1.1597382,-0.09556057,-3.0550673,Hypericum perforatum,1,Grassland,Proximal,SVC HR-1024TM,"HeverleeKapel, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.038487761,9.71686747,-99.0,-99.0,-99.0,-99.0,23.32002101,5.887522373,-99.0,-99.0,10.27004831,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,39.609227,0.278331162,72.16688378,-99.0,-99.0,0.006999221,1.767068273,-99.0,-99.0,0.083543801,21.092005,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
34.066696,22.98938,1.0014373,1.4684439,-0.5758918,0.02052197,-3.198894,-0.7170621,-0.14526218,-2.9997702,Impatiens glandulifera,1,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.103948973,20.85931864,-99.0,-99.0,-99.0,-99.0,32.53311774,6.528382599,-99.0,-99.0,16.94286654,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,49.83335037,0.227277626,77.27223742,-99.0,-99.0,0.012409902,2.490280561,-99.0,-99.0,0.143695208,28.835149,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
24.89848,21.719595,6.086458,0.37288645,1.468868,-1.2750707,-4.361492,0.16609353,-0.022854766,-2.6087525,Impatiens glandulifera,1,Grassland,Proximal,ASD FieldSpec 4,"BattSD, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.088800245,18.48772277,-99.0,-99.0,-99.0,-99.0,32.12775315,6.688821565,-99.0,-99.0,16.78391274,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,48.03200809,0.222503152,77.74968479,-99.0,-99.0,0.012150671,2.52970297,-99.0,-99.0,0.154691102,32.205837,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1.3806084,12.5419,2.9842253,1.1665846,-1.978298,0.80693007,-4.3157415,0.77758455,-0.017380333,-1.0229027,Impatiens glandulifera,1,Grassland,Proximal,ASD FieldSpec 5,"DoBeI, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.080374327,21.77323944,-99.0,-99.0,-99.0,-99.0,39.49312606,10.69860646,-99.0,-99.0,14.86925138,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,36.91427123,0.198884277,80.11157231,-99.0,-99.0,0.011323768,3.067585513,-99.0,-99.0,0.133302753,36.111441,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
31.96928,19.663256,1.2286351,0.18567705,2.058557,-1.3361253,-0.70650643,1.0931278,-0.24917157,-1.8389926,Impatiens glandulifera,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.100838479,20.98434959,-99.0,-99.0,-99.0,-99.0,26.58720846,5.532761734,-99.0,-99.0,18.31798941,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,48.05413597,0.207816021,79.21839793,-99.0,-99.0,0.020236358,4.211158537,-99.0,-99.0,0.111962249,23.299191,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
4.6318936,3.2178347,-5.317289,2.0877964,0.5529401,-1.1069995,-1.5782151,-1.4909221,-0.09344994,-3.4359045,Iris pseudacorus,1,Grassland,Proximal,ASD FieldSpec 3,"DoBeS, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.169020693,14.94567404,-99.0,-99.0,-99.0,-99.0,67.09652688,5.933018051,-99.0,-99.0,38.17283359,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,113.0900434,0.228548591,77.1451409,-99.0,-99.0,0.020829275,1.841830986,-99.0,-99.0,0.12825777,11.341208,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-24.634014,-2.8114429,-1.0405331,1.1176753,0.3597591,-0.8472022,-2.4200554,1.5214696,-0.19176349,0.5444233,Juncus acutiflorus,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.076870414,5.305325444,-99.0,-99.0,-99.0,-99.0,59.72068112,4.121711262,-99.0,-99.0,44.19384032,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,144.8929276,0.24690728,75.30927202,-99.0,-99.0,0.025496297,1.759664694,-99.0,-99.0,0.304616081,21.02353,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-12.157887,5.6810045,-3.0703635,0.84118444,1.7839122,-1.5343063,0.8795058,0.53131586,-0.27771023,-2.594534,Lysimachia vulgaris,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.033010604,8.686653386,-99.0,-99.0,-99.0,-99.0,23.04243089,6.063554978,-99.0,-99.0,13.97507764,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,38.00152051,0.213789195,78.62108047,-99.0,-99.0,0.014046255,3.69623506,-99.0,-99.0,0.070097175,18.445887,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
5.4184265,7.890345,-0.5900562,0.6156787,3.224862,-2.5128632,-1.6703477,0.64594805,-0.20516807,-3.3340073,Mentha aquatica,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.031958304,11.16332665,-99.0,-99.0,-99.0,-99.0,26.65785548,9.311831695,-99.0,-99.0,14.40893529,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,28.62793954,0.16575028,83.42497202,-99.0,-99.0,0.008140834,2.843667335,-99.0,-99.0,0.068221396,23.830355,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
19.10294,0.041995037,-1.3754653,1.0960078,4.8936577,-3.9349208,-2.4019701,-2.427243,0.07142106,-6.709948,Persicaria amphibia,1,Grassland,Proximal,ASD FieldSpec 3,"HaachtHol, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.052550974,8.750996016,-99.0,-99.0,-99.0,-99.0,23.3681515,3.891357011,-99.0,-99.0,14.93050923,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,60.0514202,0.286838081,71.31619194,-99.0,-99.0,0.016081579,2.677968127,-99.0,-99.0,0.137661677,22.923967,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8.2823105,-2.9322426,-3.321094,0.9604428,0.9698807,-1.0361924,-0.33764753,-0.18494953,-0.0392191,-5.335656,Phalaris arundinacea,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.017747015,4.648096192,-99.0,-99.0,-99.0,-99.0,26.44842023,6.927069109,-99.0,-99.0,7.577363143,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,38.18125648,0.335055891,66.49441092,-99.0,-99.0,0.008804491,2.305971944,-99.0,-99.0,0.103517973,27.112249,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.2439413,5.2068706,-3.8147264,1.6805738,-1.9176023,0.88737184,1.6341193,-1.2555516,-0.19722164,-2.2810037,Phragmites australis,1,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.035952413,4.533603239,-99.0,-99.0,-99.0,-99.0,41.09779798,5.182436854,-99.0,-99.0,10.35241479,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,79.30207186,0.433756558,56.62434417,-99.0,-99.0,0.007446368,0.938987854,-99.0,-99.0,0.264273052,33.324861,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.6475297,-3.3545365,9.313806,-0.6953388,6.1734343,-4.5205483,-2.9315884,-1.9960753,0.23761591,-7.984132,Ranunculus repens,1,Grassland,Proximal,ASD FieldSpec 4,"BattSP, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.070533554,20.41912351,-99.0,-99.0,-99.0,-99.0,24.07957837,6.970921696,-99.0,-99.0,13.99223372,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,34.54289034,0.19799298,80.20070198,-99.0,-99.0,0.010800777,3.126772908,-99.0,-99.0,0.086752203,25.114344,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
13.343288,8.07549,-2.0444946,1.6862097,3.346281,-2.9722517,-2.3452015,-3.5208848,0.10111632,-7.4626822,Ranunculus repens,1,Grassland,Proximal,ASD FieldSpec 5,"HaachtHol, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.043194762,12.42558133,-99.0,-99.0,-99.0,-99.0,23.75527923,6.833540532,-99.0,-99.0,13.8884682,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,34.76276919,0.200191647,79.98083534,-99.0,-99.0,0.008599453,2.473753638,-99.0,-99.0,0.08115698,23.345948,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
27.391665,5.1011558,-6.9885,0.52735347,4.249038,-3.0346656,-1.2525762,3.4941635,-0.39992487,-3.4888334,Rubus caesius,1,Grassland,Proximal,SVC HR-1024TM,"HeverleeKapel, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.082162542,13.33512974,-99.0,-99.0,-99.0,-99.0,23.15972671,3.758865681,-99.0,-99.0,11.62537096,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,61.61360547,0.346402066,65.35979336,-99.0,-99.0,0.027613964,4.481796407,-99.0,-99.0,0.106175239,17.232434,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
41.735935,10.28351,-12.424323,3.8295362,-4.972215,2.384702,-4.819328,0.1448254,-0.18122095,-4.8015685,Rubus fruticosus,1,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.071898664,10.45935614,-99.0,-99.0,-99.0,-99.0,41.05300708,5.972127942,-99.0,-99.0,11.49932506,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,68.74100401,0.374132761,62.58672387,-99.0,-99.0,0.027306638,3.972394366,-99.0,-99.0,0.159121484,23.147972,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
32.33876,-0.3684662,-0.42325857,0.6865342,6.500118,-5.0034165,-4.769552,-1.1306063,0.12818415,-8.060508,Rubus fruticosus,1,Grassland,Proximal,ASD FieldSpec 4,"DoBeS, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.057298998,9.5946,-99.0,-99.0,-99.0,-99.0,18.99645619,3.18091775,-99.0,-99.0,8.422862264,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,59.72004836,0.414870439,58.51295608,-99.0,-99.0,0.018418499,3.08414,-99.0,-99.0,0.080953398,13.555481,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
4.206383,14.868925,-9.813043,2.6192205,0.97371745,-1.559343,-4.9952106,1.3098835,-0.12547265,-1.580002,Scirpus sylvaticus,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.033281497,5.585714286,-99.0,-99.0,-99.0,-99.0,27.17428201,4.560725538,-99.0,-99.0,13.54191028,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,59.58324346,0.305551418,69.44485818,-99.0,-99.0,0.012498886,2.097718254,-99.0,-99.0,0.104971315,17.61759,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-3.1654398,15.156795,6.5911365,-0.5245834,3.056899,-2.2857814,-6.4473963,4.25521,-0.082441844,-2.7306457,Solidago gigantea,1,Grassland,Proximal,SVC HR-1024TM,"DeMatCem, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.048723586,8.641448692,-99.0,-99.0,-99.0,-99.0,25.55150263,4.531727197,-99.0,-99.0,11.68076996,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,56.38358516,0.325556712,67.44432883,-99.0,-99.0,0.013996289,2.482334004,-99.0,-99.0,0.096201132,17.061904,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
22.889917,24.92775,-3.1923382,0.3829355,3.4506567,-2.3160763,-0.77529347,2.358221,-0.30864805,-1.989108,Solidago gigantea,1,Grassland,Proximal,SVC HR-1024TM,"DeMatSpo, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.046416659,9.232428,-99.0,-99.0,-99.0,-99.0,25.13063808,4.99856759,-99.0,-99.0,11.31116801,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,50.27567923,0.3077085,69.22915002,-99.0,-99.0,0.015450305,3.0731172,-99.0,-99.0,0.110111128,21.90147,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
14.113323,17.617058,-1.7961664,1.1751288,3.496383,-2.7638888,-0.6897038,-1.5170462,-0.18173608,-4.0009093,Solidago gigantea,1,Grassland,Proximal,ASD FieldSpec 3,"DoBeS, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.046444037,6.685571142,-99.0,-99.0,-99.0,-99.0,21.35919553,3.074634098,-99.0,-99.0,14.82166847,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,69.46906478,0.319125459,68.08745408,-99.0,-99.0,0.019422242,2.795811623,-99.0,-99.0,0.113035783,16.271384,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1.2666924,-1.4468744,10.599039,-2.3193316,9.88993,-6.5339966,-2.4179611,1.8471876,0.071185306,-5.368952,Solidago gigantea,1,Grassland,Proximal,SVC HR-1024TM,"HaachtBev, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.046023997,6.780182731,-99.0,-99.0,-99.0,-99.0,10.97772846,1.617221653,-99.0,-99.0,11.34314447,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,67.8801724,0.374384022,62.56159782,-99.0,-99.0,0.01126033,1.658854016,-99.0,-99.0,0.0665295,9.801021,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
4.56583,6.223911,-0.4396163,0.5388597,6.262931,-4.643992,-0.13699208,-1.935516,-0.086202025,-4.244351,Solidago gigantea,1,Grassland,Proximal,ASD FieldSpec 3,"HaachtHol, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.051486154,7.6932,-99.0,-99.0,-99.0,-99.0,17.68320468,2.642272146,-99.0,-99.0,11.75633375,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,66.92423682,0.362757422,63.72425782,-99.0,-99.0,0.014207212,2.12288,-99.0,-99.0,0.096307283,14.390494,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
12.787852,12.087691,-1.0188136,-0.57495826,8.294919,-5.56454,0.13572066,1.5826417,-0.27276745,-4.560806,Solidago gigantea,1,Grassland,Proximal,SVC HR-1024TM,"HeverleeKapel, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05858692,9.8035833,-99.0,-99.0,-99.0,-99.0,14.5461188,2.434060142,-99.0,-99.0,11.99982491,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,59.76072059,0.332449172,66.75508283,-99.0,-99.0,0.007302417,1.221942561,-99.0,-99.0,0.07045238,11.789078,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
22.576212,12.738394,3.302876,1.0799682,-0.06406808,-0.3334797,-2.2526054,-2.489351,0.13995707,-4.90447,Sumphytum officinale,1,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.039087746,10.3464,-99.0,-99.0,-99.0,-99.0,50.00344856,13.23575131,-99.0,-99.0,25.2862369,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,37.77907835,0.129985171,87.00148286,-99.0,-99.0,0.007022828,1.85892,-99.0,-99.0,0.112023124,29.652159,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
6.326243,11.479413,10.4997,-0.56848985,1.1852866,-0.75375843,-0.20565085,-1.6159981,0.098817214,-3.6043875,Symphytum officinale,1,Grassland,Proximal,ASD FieldSpec 4,"BattSD, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.080924435,14.70398994,-99.0,-99.0,-99.0,-99.0,48.53845705,8.819449676,-99.0,-99.0,23.87703968,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,55.03569818,0.187319797,81.26802026,-99.0,-99.0,0.010490456,1.906118511,-99.0,-99.0,0.151880211,27.596672,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
