0,1,2,3,4,project,sample_id,site,stage,latin.genus,latin.species,growth.form,functional.group,latitude,Al_area,Al_mass,Ca_area,Ca_mass,Carea,Cmass,Cu_area,Cu_mass,EWT,Fe_area,Fe_mass,K_area,K_mass,LDMC,LMA,Mg_area,Mg_mass,Mn_area,Mn_mass,Na_area,Na_mass,Narea,Nmass,P_area,P_mass,Zn_area,Zn_mass,car_area,car_mass,hemicellulose_area,cellulose_area,hemicellulose_mass,cellulose_mass,chlA_area,chlA_mass,chlB_area,chlB_mass,hemicellulose_area,hemicellulose_mass,lignin_area,lignin_mass,solubles_area,solubles_mass
-0.8796314,0.005087254,-2.4133792,-1.8662453,-0.016619151,2018-Girard-MSc-UdeM,12102293,MBP_5N,-99,Rhododendron,groenlandicum,shrub,shrub,45.4098972,-99.0,0.217,-99.0,3.099,-99.0,52.61,-99.0,0.005,-99.0,-99.0,0.041,-99.0,3.986,-99.0,-99.0,-99.0,0.886,-99.0,0.171,-99.0,0.752,-99.0,1.21,-99.0,1.129,-99.0,0.01,-99.0,0.628,-99.0,-99.0,10.595478902492,13.5162226407695,-99.0,2.496,-99.0,0.893,-99.0,10.595478902492,-99.0,15.2347815352824,-99.0,59.9989080083861
0.042601228,0.0005221113,-1.7954822,0.9311371,-0.0049212314,2018-Girard-MSc-UdeM,12104735,MBP_20N,-99,Chamaedaphne,calyculata,shrub,shrub,45.4100264,-99.0,0.082,-99.0,3.532,-99.0,51.37,-99.0,0.005,-99.0,-99.0,0.028,-99.0,3.113,-99.0,-99.0,-99.0,1.026,-99.0,0.183,-99.0,0.8,-99.0,1.5093,-99.0,0.652,-99.0,0.018,-99.0,1.058,-99.0,-99.0,7.24868852617843,13.2411606403585,-99.0,4.594,-99.0,1.624,-99.0,7.24868852617843,-99.0,15.319508485174,-99.0,63.619447895419
-0.81155777,0.005066128,-1.7867637,-1.5637913,-0.01347501,2018-Girard-MSc-UdeM,12170734,MBP_5N,-99,Rhododendron,groenlandicum,shrub,shrub,45.4099192,4.57101005093072e-07,0.037,4.86009555144905e-05,3.934,0.0064253576418623,52.01,4.94163248749268e-08,0.004,0.131112813809889,4.69455086311804e-07,0.038,5.01822779104881e-05,4.062,422.146927460342,0.123540812187317,1.33176995537928e-05,1.078,2.06313156352819e-06,0.167,9.66089151304818e-06,0.782,0.0001769475052958,1.4323,1.37006760715734e-05,1.109,1.4824897462478e-07,0.012,8.70962725920584e-06,0.705,0.0011101036643313,0.0017987853048484,8.98572418844187,14.5602515719346,3.35166223464191e-05,2.713,1.11557353405147e-05,0.903,0.0011101036643313,8.98572418844187,0.0016998816200328,13.7596765792301,0.0076714379599363,62.0963859967559
0.44975722,-0.0029961327,0.95067954,-0.7381859,0.006751585,2018-Girard-MSc-UdeM,12173174,MBP_5N,-99,Kalmia,angustifolia,shrub,shrub,45.4099014,2.61671941910259e-07,0.024,4.1235136846025e-05,3.782,0.0056793714392105,52.09,6.54179854775647e-08,0.006,0.134127722956619,4.03410910444982e-07,0.037,5.34792031279091e-05,4.905,411.351503231245,0.109029975795941,1.12518935021411e-05,1.032,1.26474771923292e-06,0.116,6.42186557438093e-06,0.589,0.0001681678346676,1.5424,1.3029082107615e-05,1.195,1.63544963693912e-07,0.015,8.63517408303854e-06,0.792,0.0008166068769392,0.0008377833995007,7.48974647547947,7.68397308524371,3.3821098491901e-05,3.102,1.16662074101657e-05,1.07,0.0008166068769392,7.48974647547947,0.0008462780828539,7.76188453382567,0.0083878943175752,76.9320020145092
-0.38958085,0.0031736572,-2.1716313,1.4005404,-0.009786079,2018-Girard-MSc-UdeM,12175176,MBP_20N,-99,Chamaedaphne,calyculata,shrub,shrub,45.4097986,9.51971635283408e-07,0.082,4.01105121939533e-05,3.455,0.0060415370609937,52.04,5.80470509319151e-08,0.005,0.0985578074840688,2.78625844473192e-07,0.024,4.04355756791721e-05,3.483,495.602372673348,0.11609410186383,1.08315797038954e-05,0.933,1.26542571031575e-06,0.109,4.27226294858895e-06,0.368,0.0001603723923146,1.3814,7.89439892674045e-06,0.68,1.85750562982128e-07,0.016,1.01350150927124e-05,0.873,0.0009385409900645,0.0017270249397143,8.08431242411785,14.8760782157565,4.56365914426716e-05,3.931,1.58932825451584e-05,1.369,0.0009385409900645,8.08431242411785,0.0017976375366581,15.4843140848503,0.0070822061729993,61.0040136346139
-0.25353658,0.0022162148,-2.1587152,0.8224716,-0.009062506,2018-Girard-MSc-UdeM,12176890,MBP_5N,-99,Chamaedaphne,calyculata,shrub,shrub,45.4099491,9.87847808265419e-07,0.085,4.21520470656315e-05,3.627,0.005965438588031,51.33,-99.0,-99.0,0.106090562762213,4.06760862226937e-07,0.035,3.8897960167816e-05,3.347,479.315831344471,0.116217389207696,1.23306649949366e-05,1.061,3.70733471572552e-06,0.319,8.6117085402903e-06,0.741,0.0001558126537107,1.3407,8.17008246130106e-06,0.703,1.74326083811545e-07,0.015,7.05439552490717e-06,0.607,0.0007568437280656,0.0015250840254999,6.51231053481193,13.1226835837311,2.61372908328109e-05,2.249,8.83252157978493e-06,0.76,0.0007568437280656,6.51231053481193,0.0017084968140028,14.7008707186627,0.0075523163556501,64.9843918120821
-0.560765,0.0034242538,-1.5600147,0.15098572,-0.007565649,2018-Girard-MSc-UdeM,12179896,MBP_open,-99,Chamaedaphne,calyculata,shrub,shrub,45.4092706,1.2732929550526e-06,0.102,5.42522664966529e-05,4.346,0.0065225055785782,52.25,4.99330570608862e-08,0.004,0.0932100733184572,3.37048135160982e-07,0.027,4.18938348740835e-05,3.356,512.029288702929,0.124832642652216,1.4705285304431e-05,1.178,4.13196047178833e-06,0.331,7.22781000956328e-06,0.579,0.0001526203889065,1.2226,8.66338540006376e-06,0.694,2.12215492508766e-07,0.017,6.49129741791521e-06,0.52,0.0009323426311387,0.001810046291619,7.46874063810596,14.4997834954266,2.50913611730953e-05,2.01,9.47479757730316e-06,0.759,0.0009323426311387,7.46874063810596,0.0016839762580577,13.489871096852,0.0079739668433948,63.8772573741816
0.3922118,-0.0013408674,0.20444667,1.2496128,0.00317912,2018-Girard-MSc-UdeM,12186521,MBP_10N,-99,Eriophorum,vaginatum,herb,graminoid,45.4102184,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.198502104481307,-99.0,-99.0,-99.0,-99.0,330.038154699965,0.117789056697202,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.473541099282e-05,1.251,-99.0,-99.0,-99.0,-99.0,7.34768135677148e-05,6.238,2.8292931418668e-05,2.402,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.46155643,0.004142934,-0.96469665,-1.3481379,-0.00938301,2018-Girard-MSc-UdeM,12188085,MBP_20N,-99,Rhododendron,groenlandicum,shrub,shrub,45.4102079,-99.0,0.025,-99.0,3.289,-99.0,52.97,-99.0,0.004,-99.0,-99.0,0.031,-99.0,3.725,-99.0,-99.0,-99.0,0.855,-99.0,0.124,-99.0,0.674,-99.0,1.2605,-99.0,0.789,-99.0,0.012,-99.0,0.74,-99.0,-99.0,9.24047772534717,15.5245843195025,-99.0,3.855,-99.0,1.4,-99.0,9.24047772534717,-99.0,13.276292416545,-99.0,61.3837901551844
-0.1929059,0.0013691367,-1.558804,0.73729897,-0.0042645037,2018-Girard-MSc-UdeM,12190668,MBP_20N,-99,Chamaedaphne,calyculata,shrub,shrub,45.4100472,1.04186530293837e-06,0.08,5.04393039785039e-05,3.873,0.0067122172141804,51.54,6.51165814336482e-08,0.005,0.0912282222414839,3.7767617231516e-07,0.029,4.55816070035538e-05,3.5,549.159356725146,0.130233162867296,1.22419173095259e-05,0.94,3.09954927624166e-06,0.238,1.03665597642368e-05,0.796,0.0001916901924243,1.4719,9.05120481927711e-06,0.695,2.08373060587674e-07,0.016,9.76748721504724e-06,0.75,0.0010229026821606,0.0018612610610033,7.85439483799493,14.2917596411287,4.07629799774638e-05,3.13,1.41172748548149e-05,1.084,0.0010229026821606,7.85439483799493,0.001947047240421,14.9504718886772,0.0081140945459717,62.3043652425131
-0.8991748,0.004770898,-1.6504927,-2.2961159,-0.012222204,2018-Girard-MSc-UdeM,12193094,MBP_open,-99,Rhododendron,groenlandicum,shrub,shrub,45.4106117,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.709,-99.0,-99.0,-99.0,-99.0,-99.0,2.128,-99.0,0.759,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.34859574,-0.000202236,0.37583566,0.3440504,0.005556254,2018-Girard-MSc-UdeM,13224081,GTV_SE,-99,Chamaedaphne,calyculata,shrub,shrub,46.3803132,1.47675329638831e-06,0.117,7.10482419262373e-05,5.629,0.0066908283967131,53.01,5.04872921842156e-08,0.004,0.0964074144849991,3.53411045289509e-07,0.028,3.43313586852666e-05,2.72,498.490566037736,0.126218230460539,1.14984807949551e-05,0.911,1.36063252436461e-05,1.078,1.1485858971909e-05,0.91,0.0001617991496273,1.2819,8.25467227211924e-06,0.654,2.01949168736862e-07,0.016,8.431377794764e-06,0.668,0.0008154181906618,0.0016986900968256,6.46038363623539,13.4583577239794,2.81340435696541e-05,2.229,1.00217274985668e-05,0.794,0.0008154181906618,6.46038363623539,0.0022825092636515,18.0838319102021,0.0077471593410949,61.379083772823
0.51778567,-0.00019271264,-0.8356576,-0.4299488,-0.003950743,2018-Girard-MSc-UdeM,13225827,GTV_SE,-99,Rhododendron,groenlandicum,shrub,shrub,46.3805146,6.85875945965061e-07,0.044,6.40826366786902e-05,4.111,0.0084113331918806,53.96,7.79404484051206e-08,0.005,0.133389914421105,6.85875945965061e-07,0.044,4.04510927222576e-05,2.595,458.212058212058,0.155880896810241,1.13481292877856e-05,0.728,4.4581936487729e-06,0.286,1.79107150434967e-05,1.149,0.0002082412900488,1.3359,1.19093005163024e-05,0.764,2.18233255534338e-07,0.014,1.08648985076738e-05,0.697,0.0011543363394273,0.0017069949819114,7.40524569109022,10.9506361384963,3.89078718438362e-05,2.496,1.293811443525e-05,0.83,0.0011543363394273,7.40524569109022,0.0021790153270497,13.9787194687644,0.0104707381798264,67.1714006917263
0.12149346,-0.0019923667,0.51106095,0.65191174,0.0065234504,2018-Girard-MSc-UdeM,13227990,GTV_SE,-99,Eriophorum,vaginatum,herb,graminoid,46.3803197,2.35936113575865e-07,0.014,2.17903853466853e-05,1.293,0.0080942939536062,48.03,6.74103181645329e-08,0.004,0.258651286601597,8.42628977056661e-07,0.05,9.04814995563443e-05,5.369,367.265193370166,0.168525795411332,1.51673215870199e-05,0.9,7.92071238433262e-07,0.047,1.14091963493472e-05,0.677,0.0003154128786918,1.8716,2.29363607554823e-05,1.361,1.66840537457219e-06,0.099,2.29532133350235e-05,1.362,0.0050988030091579,0.0045293786852669,30.2553267688959,26.8764711907266,0.000102429978451,6.078,3.64858347065534e-05,2.165,0.0050988030091579,30.2553267688959,0.0003882456443552,2.30377577158238,0.0068264813986085,40.5070415597014
0.16081882,-0.0024169586,1.053456,-0.6452217,0.0072068763,2018-Girard-MSc-UdeM,13229418,GTV_SE,-99,Kalmia,angustifolia,shrub,shrub,46.3798695,3.40901174756974e-07,0.028,4.7458313542953e-05,3.898,0.0062993667078306,51.74,1.09575377600456e-07,0.009,0.149931921091796,3.77426300623793e-07,0.031,5.02220480668756e-05,4.125,438.926940639269,0.121750419556062,6.78149836927266e-06,0.557,7.46330071878661e-06,0.613,8.85125550172572e-06,0.727,0.0001460883284253,1.1999,1.01661600329312e-05,0.835,1.70450587378487e-07,0.014,2.11967480447104e-05,1.741,0.00085279872203,0.0008325347779348,7.00448281935787,6.83804442703751,3.4844970076945e-05,2.862,1.16758652354264e-05,0.959,0.00085279872203,7.00448281935787,0.0009147761312327,7.51353576084827,0.0095488155853756,78.4294265284134
-0.22629273,-0.00041200605,0.39794993,0.30672264,0.0052264705,2018-Girard-MSc-UdeM,13231625,GTV_SE,-99,Chamaedaphne,calyculata,shrub,shrub,46.380445,1.26242942590419e-06,0.101,5.46469450500308e-05,4.372,0.0069421119123483,55.54,6.24965062328806e-08,0.005,0.118732181787691,3.74979037397283e-07,0.03,3.75479009447146e-05,3.004,483.982683982684,0.124993012465761,1.05119123483705e-05,0.841,8.98699759628822e-06,0.719,1.05494102521102e-05,0.844,0.0001740527698585,1.3925,8.44952764268545e-06,0.676,1.87489518698642e-07,0.015,9.34947733243893e-06,0.748,0.000943671025589,0.0016767497610179,7.5497902400549,13.4147479762298,2.73734697300017e-05,2.19,9.34947733243893e-06,0.748,0.000943671025589,7.5497902400549,0.0020380832295824,16.3055773228979,0.0077641559945731,62.1167202982644
-0.74423516,0.0050136214,-1.3354561,-1.3240976,-0.011234926,2018-Girard-MSc-UdeM,13297029,GTV_SE,-99,Rhododendron,groenlandicum,shrub,shrub,46.3803203,8.81018269747448e-07,0.063,6.46919129500269e-05,4.626,0.007573960236432,54.16,8.39065018807093e-08,0.006,0.13420204191295,9.64924771628157e-07,0.069,5.40917248790973e-05,3.868,406.640625,0.139844169801182,1.06561257388501e-05,0.762,3.11852498656636e-06,0.223,1.183081676518e-05,0.846,0.0001897685384202,1.357,1.02645620634068e-05,0.734,1.81797420741537e-07,0.013,1.01526867275658e-05,0.726,0.0011696400019214,0.001675151055403,8.36388105120397,11.9786978447838,3.43317436861902e-05,2.455,1.21944116066631e-05,0.872,0.0011696400019214,8.36388105120397,0.0018870702341348,13.4940930095098,0.0091667004195726,65.5493928177699
0.53605926,-0.002404334,0.44708264,1.0618677,0.0046464326,2018-Girard-MSc-UdeM,13299454,GTV_SE,-99,Eriophorum,vaginatum,herb,graminoid,46.3805413,2.66916863186794e-07,0.019,2.03559228819823e-05,1.449,0.0067881172785188,48.32,5.61930238287987e-08,0.004,0.218973284995248,8.14798845517581e-07,0.058,7.79256757945866e-05,5.547,357.959641255605,0.140482559571997,1.55795158565344e-05,1.109,5.33833726373588e-07,0.038,5.28214423990708e-06,0.376,0.0002655963271268,1.8906,2.02856816021963e-05,1.444,1.53125989933476e-06,0.109,1.59447705114216e-05,1.135,0.0045163108084982,0.0037955640372469,32.1485515515799,27.0180444377636,6.1840422723593e-05,4.402,2.26738851149203e-05,1.614,0.0045163108084982,32.1485515515799,0.0002727711515678,1.94167270584274,0.0054252988153409,38.6190202674982
0.758469,-0.00037260074,-1.9675312,2.59208,-0.007200068,2018-Girard-MSc-UdeM,13301329,GTV_SE,-99,Chamaedaphne,calyculata,shrub,shrub,46.3806491,1.20468140442133e-06,0.108,4.83211096662332e-05,4.332,0.0059720965178442,53.54,4.46178297933825e-08,0.004,0.106631989596879,3.68097095795405e-07,0.033,3.3597225834417e-05,3.012,478.512396694215,0.111544574483456,9.4143620864037e-06,0.844,9.9274671290276e-06,0.89,7.54041323508164e-06,0.676,0.0001534407166594,1.3756,8.42161537350094e-06,0.755,1.45007946828493e-07,0.013,1.44784857679526e-05,1.298,0.0005957326178781,0.0017282634976135,5.34075835276547,15.493927029771,4.2085767952608e-05,3.773,1.28053171507008e-05,1.148,0.0005957326178781,5.34075835276547,0.0026143247147651,23.4374887964891,0.0060945309582137,54.6376279297896
0.07390404,-0.0028036716,1.3165793,-0.7208166,0.008554921,2018-Girard-MSc-UdeM,13303467,GTV_SE,-99,Kalmia,angustifolia,shrub,shrub,46.3802783,2.89061043802423e-07,0.027,3.93444198508854e-05,3.675,0.0053754648182665,50.21,6.42357875116496e-08,0.006,0.151269804287046,3.53296831314073e-07,0.033,4.72240097856477e-05,4.411,390.233545647558,0.107059645852749,6.81969944082013e-06,0.637,4.55003494874184e-06,0.425,7.39782152842497e-06,0.691,0.0001182794967381,1.1048,9.24995340167754e-06,0.864,1.49883504193849e-07,0.014,1.7482840167754e-05,1.633,0.0009272379743667,0.0007955523650643,8.66094752117991,7.43092655246157,3.40663793103448e-05,3.182,1.11984389561976e-05,1.046,0.0009272379743667,8.66094752117991,0.000891256990376,8.32486398845236,0.0080499063446633,75.1908553455822
0.55353177,-0.005197454,1.2222538,0.5073538,0.010861756,2018-Girard-MSc-UdeM,13308906,GTV_SE,-99,Eriophorum,vaginatum,herb,graminoid,46.3805505,2.46186023622047e-07,0.015,2.65880905511811e-05,1.62,0.0077630659448818,47.3,1.14886811023622e-07,0.007,0.275406003937008,8.3703248031496e-07,0.051,8.71990895669291e-05,5.313,341.832158872518,0.164124015748031,1.69868356299213e-05,1.035,1.36222933070866e-06,0.083,8.25543799212598e-06,0.503,0.0003138379429133,1.9122,2.61941929133858e-05,1.596,1.85460137795276e-06,0.113,1.74299704724409e-05,1.062,0.0051908619951141,0.0045504001060233,31.6276808817747,27.7253763581395,7.77783710629921e-05,4.739,2.88037647637795e-05,1.755,0.0051908619951141,31.6276808817747,0.0006704589318696,4.08507511112169,0.0059595423316419,36.311214446466
0.58629334,-0.0017993791,-0.317878,0.20166397,0.0032672873,2018-Girard-MSc-UdeM,13310975,GTV_SE,-99,Rhododendron,groenlandicum,shrub,shrub,46.379837,6.27231822627975e-07,0.041,6.29679556569938e-05,4.116,0.0087124029996739,56.95,6.11933485490708e-08,0.004,0.118943593087708,5.35441799804369e-07,0.035,5.14024127812194e-05,3.36,458.203125,0.152983371372677,1.16726312357352e-05,0.763,1.38449951092273e-05,0.905,1.382969677209e-05,0.904,0.0002334220280404,1.5258,1.03875709162048e-05,0.679,2.29475057059015e-07,0.015,9.72974241930225e-06,0.636,0.0012216317588466,0.0017692696104689,7.98538918240103,11.5651106038112,3.27078447994783e-05,2.138,1.10912944245191e-05,0.725,0.0012216317588466,7.98538918240103,0.0017920409671502,11.7139591778556,0.0104134769834383,68.0693391052967
0.1172744,-0.004044026,1.1719697,0.871315,0.010971507,2018-Girard-MSc-UdeM,13313895,GTV_SE,-99,Eriophorum,vaginatum,herb,graminoid,46.3803639,2.79648695023932e-07,0.017,2.41484873114784e-05,1.468,0.0077791686986363,47.29,6.57996929468076e-08,0.004,0.249119479815768,9.37645624492008e-07,0.057,9.24156687437912e-05,5.618,359.624876604146,0.164499232367019,1.66473223155423e-05,1.012,1.01989524067552e-06,0.062,1.1202397724194e-05,0.681,0.0003131242888106,1.9035,2.17632484421566e-05,1.323,1.7436918630904e-06,0.106,2.2404795448388e-05,1.362,0.0051156813313327,0.0046099434287826,31.0985118758429,28.0241029848535,8.66417456877088e-05,5.267,3.02514088322948e-05,1.839,0.0051156813313327,31.0985118758429,0.0004063210111553,2.47004806836325,0.0062636248231879,38.0769243300356
-0.3365382,0.002202691,-1.0255768,0.55847645,-0.0028005075,2018-Girard-MSc-UdeM,13316351,GTV_SE,-99,Chamaedaphne,calyculata,shrub,shrub,46.3799386,9.80866048060909e-07,0.077,6.16289602664763e-05,4.838,0.0068112866999762,53.47,5.09540804187485e-08,0.004,0.104829883416607,2.92985962407804e-07,0.023,4.17568689031644e-05,3.278,485.843920145191,0.127385201046871,9.65579823935284e-06,0.758,7.24821793956697e-06,0.569,7.21000237925291e-06,0.566,0.0001648109731144,1.2938,8.13991434689507e-06,0.639,1.65600761360933e-07,0.013,1.06111872472044e-05,0.833,0.0006516908579949,0.001928292523687,5.11590712766652,15.1374924860973,2.95024125624554e-05,2.316,9.91056864144658e-06,0.778,0.0006516908579949,5.11590712766652,0.0028622433120529,22.4691980585701,0.0071500900478082,56.1296758889393
0.1346916,0.0025735605,-0.26105475,-1.0451307,-0.006125523,2018-Girard-MSc-UdeM,13318392,GTV_SE,-99,Rhododendron,groenlandicum,shrub,shrub,46.3803874,6.6013407821229e-07,0.043,6.45089162011173e-05,4.202,0.0082931262569832,54.02,7.67597765363128e-08,0.005,0.140893854748603,5.06614525139665e-07,0.033,5.12141229050279e-05,3.336,408.320950965825,0.153519553072626,1.40163351955307e-05,0.913,1.02244022346369e-05,0.666,1.33254972067039e-05,0.868,0.0001929740782122,1.257,1.04393296089385e-05,0.68,2.14927374301676e-07,0.014,9.42610055865922e-06,0.614,0.001311047061623,0.0018135476731409,8.5399353722898,11.8131380455691,2.92147709497207e-05,1.903,1.08998882681564e-05,0.71,0.001311047061623,8.5399353722898,0.0021074728029228,13.7277158560114,0.0100043204639183,65.166425147066
0.70149434,-0.0034215865,0.68461955,-0.3106575,0.006166402,2018-Girard-MSc-UdeM,13320387,GTV_SE,-99,Rhododendron,groenlandicum,shrub,shrub,46.3804735,6.67029616724739e-07,0.045,6.98305894308943e-05,4.711,0.0077894236353077,52.55,5.92915214866434e-08,0.004,0.127613240418118,4.89155052264808e-07,0.033,5.04274390243902e-05,3.402,428.391608391608,0.148228803716609,1.13543263646922e-05,0.766,9.72380952380952e-06,0.656,1.26290940766551e-05,0.852,0.0001918821864111,1.2945,1.00795586527294e-05,0.68,2.07520325203252e-07,0.014,1.04056620209059e-05,0.702,0.0011146164651213,0.0017153719421579,7.51956729848746,11.5724602718744,3.34552409988386e-05,2.257,1.15618466898955e-05,0.78,0.0011146164651213,7.51956729848746,0.0019991811457541,13.4871300019142,0.009881978710599,66.66706107601
0.50573957,-0.004310817,1.37813,-0.7122507,0.009229299,2018-Girard-MSc-UdeM,13322369,GTV_SE,-99,Kalmia,angustifolia,shrub,shrub,46.3802832,3.68475299524044e-07,0.032,6.9066088954538e-05,5.998,0.0060395404562612,52.45,6.90891186607583e-08,0.006,0.133989824388643,3.91505005744297e-07,0.034,4.35261447562777e-05,3.78,434.696406443618,0.115148531101264,8.23311997374036e-06,0.715,2.24539635647464e-06,0.195,6.59801083210241e-06,0.573,0.0001533548137206,1.3318,9.1658230756606e-06,0.796,1.95752502872148e-07,0.017,1.42438732972263e-05,1.237,0.0008450795045643,0.000790853838242,7.3390385138406,6.86811920810811,2.56320630231413e-05,2.226,8.87795174790744e-06,0.771,0.0008450795045643,7.3390385138406,0.0006723659476378,5.83911875564032,0.0091684007727655,79.6223858444416
-0.66340363,0.0031970888,-0.7873099,0.98868465,-0.00088891573,2018-Girard-MSc-UdeM,13379810,GTV_SE,-99,Chamaedaphne,calyculata,shrub,shrub,46.3802544,1.14720602415171e-06,0.095,5.80003214105331e-05,4.803,0.0063615593002433,52.68,4.83034115432297e-08,0.004,0.110657054961201,3.13972175030993e-07,0.026,3.25323476743652e-05,2.694,496.22641509434,0.120758528858074,9.63653060287433e-06,0.798,5.83263694384499e-06,0.483,8.52555213738005e-06,0.706,0.0001472408742366,1.2193,7.8010009642316e-06,0.646,1.81137793287111e-07,0.015,1.13271500068874e-05,0.938,0.0006484976562377,0.0018717582213938,5.37020169399302,15.5000084805083,3.84857431470683e-05,3.187,1.2921162587814e-05,1.07,0.0006484976562377,5.37020169399302,0.0024085203340164,19.9449294123744,0.0070248178756903,58.1724366975892
0.24086201,-0.0040650195,1.535286,-0.5457077,0.010269964,2018-Girard-MSc-UdeM,13381430,GTV_SE,-99,Kalmia,angustifolia,shrub,shrub,46.3805121,3.40868302189434e-07,0.033,4.49326398340617e-05,4.35,0.0054993419419895,53.24,7.23053974341224e-08,0.007,0.13678411047224,3.09880274717667e-07,0.03,5.03245566141492e-05,4.872,426.077586206897,0.103293424905889,6.73473130386397e-06,0.652,2.54101825268487e-06,0.246,8.97619862432176e-06,0.869,0.0001469142382436,1.4223,9.46167772137944e-06,0.916,1.859281648306e-07,0.018,1.3066618250595e-05,1.265,0.0006128910237618,0.0008089230813505,5.93349503436668,7.83131241981336,3.60390759496647e-05,3.489,1.30356302231232e-05,1.262,0.0006128910237618,5.93349503436668,0.0007322558083183,7.08908441157319,0.0081420513312825,78.8244879933139
0.48209202,-0.0016269073,0.38520682,-0.76969814,0.0036364319,2018-Girard-MSc-UdeM,13383299,GTV_SE,-99,Rhododendron,groenlandicum,shrub,shrub,46.3802955,5.63652945761507e-07,0.037,5.68223104781195e-05,3.73,0.0080465266473304,52.82,4.5701590196879e-08,0.003,0.1483087919488,4.5701590196879e-07,0.03,3.80084891804044e-05,2.495,458.213716108453,0.152338633989597,9.82584189232898e-06,0.645,1.0206688477303e-05,0.67,1.52186295355607e-05,0.999,0.0001908193729353,1.2526,9.64303553154147e-06,0.633,1.67572497388556e-07,0.011,1.04961318818832e-05,0.689,0.0013135934078543,0.0018804555456325,8.62285142942851,12.3439176024181,3.63784657967157e-05,2.388,1.31011225231053e-05,0.86,0.0013135934078543,8.62285142942851,0.002057007483811,13.5028615521884,0.0099034523837984,65.0094603347616
-0.08938563,-0.0026822845,1.411335,-0.5632534,0.009257074,2018-Girard-MSc-UdeM,13385019,GTV_SE,-99,Kalmia,angustifolia,shrub,shrub,46.3805118,2.68403517456574e-07,0.026,4.4111085772767e-05,4.273,0.0054351712284956,52.65,6.19392732592094e-08,0.006,0.129540739422323,3.09696366296047e-07,0.03,3.43350038100217e-05,3.326,418.489289740699,0.103232122098682,6.95784502945119e-06,0.674,4.28413306709532e-06,0.415,1.10561602767689e-05,1.071,0.0001469612490196,1.4236,8.23792334347485e-06,0.798,1.44524970938155e-07,0.014,1.89327711928983e-05,1.834,0.0007935630506309,0.0007792738786464,7.68717173005904,7.54875384525727,3.93933777928572e-05,3.816,1.35130847827175e-05,1.309,0.0007935630506309,7.68717173005904,0.0010511963337032,10.1828414676815,0.0076781128518895,74.3771676470027
0.4917711,-0.0031349342,0.6591784,0.8720579,0.0066090785,2018-Girard-MSc-UdeM,13386724,GTV_SE,-99,Eriophorum,vaginatum,herb,graminoid,46.3798872,1.38711054204012e-07,0.013,1.26013657703799e-05,1.181,0.0050565514297908,47.39,1.81391378574477e-07,0.017,0.172776276062661,5.7618437900128e-07,0.054,5.64767392232181e-05,5.293,347.222222222222,0.106700810926163,9.62441314553991e-06,0.902,5.22833973538199e-07,0.049,9.13358941527956e-06,0.856,0.0001991677336747,1.8666,1.40311566367904e-05,1.315,9.60307298335467e-07,0.09,1.49594536918481e-05,1.402,0.0034903228831317,0.0027129755945068,32.7113060607112,25.4260072717182,6.75522833973538e-05,6.331,2.37836107554417e-05,2.229,0.0034903228831317,32.7113060607112,0.000275802771347,2.58482357306488,0.0041751041000489,39.1290756256589
0.0061033964,-0.0019341252,0.9602287,-0.38934994,0.007091647,2018-Girard-MSc-UdeM,13388953,GTV_SE,-99,Kalmia,angustifolia,shrub,shrub,46.3803808,2.94812575305117e-07,0.03,3.84533869056308e-05,3.913,0.0051828050738639,52.74,6.87896009045273e-08,0.007,0.123407613764848,2.75158403618109e-07,0.028,4.48213385322213e-05,4.561,412.889812889813,0.098270858435039,6.89861426213974e-06,0.702,6.21071825309447e-06,0.632,7.76339781636809e-06,0.79,0.0001418245028934,1.4432,8.27440628023029e-06,0.842,1.57233373496062e-07,0.016,2.17276867999871e-05,2.211,0.0006574209525625,0.0007050656238735,6.68988714489693,7.17471725699419,3.67631281405481e-05,3.741,1.28341741116161e-05,1.306,0.0006574209525625,6.68988714489693,0.0007864215378684,8.00259151484206,0.0076516814579091,77.8631791739889
