principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,latitude,hemicellulose_area,cellulose_area,hemicellulose_mass,cellulose_mass,hemicellulose_area,hemicellulose_mass,lignin_area,lignin_mass,solubles_area,solubles_mass,bio_1,bio_12,bio_13-14,bio_15,bio_12,bio_13-14,bio_15,bio_4,bio_7,clay_15-30cm_mean_0.01_deg,nitrogen_15-30cm_mean_0.01_deg,sand_15-30cm_mean_0.01_deg,soc_15-30cm_mean_0.01_deg
16.672941,-21.854794,-10.106259,3.11671,1.9694797,4.278887,-0.8687321,-1.552687,1.1930592,-2.0195215,51.121617,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
32.262127,-19.40436,-7.5046854,3.3936055,0.20257086,3.4617636,-0.54200387,-1.7333894,1.4671791,-2.1889393,51.121617,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
43.820885,-12.061078,-15.613355,-4.078907,1.6472973,2.5074334,-1.7106946,-1.9902146,1.963848,-2.0667307,51.121617,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
17.303175,-20.877464,-9.258693,6.228522,0.38455975,4.4446645,-0.12702194,-3.246272,1.1239041,-0.98934084,51.121617,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
18.374699,-18.259962,-5.991693,3.8158562,0.11652354,3.479773,-0.5326079,-2.2362611,1.8620083,-1.1727948,51.121617,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
35.225246,-7.118188,-14.347909,0.08123711,3.5816882,2.8702073,0.32208118,-3.4219532,0.11399052,-1.4354845,51.121617,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
45.251514,-4.5541663,-10.326506,2.362689,1.856208,-0.014845428,0.9996209,-1.4244463,2.0001676,-1.3659408,51.121617,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
17.982351,-17.354696,-11.371782,-0.36282557,2.2182124,3.6651576,-1.0002744,-2.1546607,1.1503278,-1.886059,51.121617,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
10.937451,-11.331636,-14.027124,1.5902369,4.8849306,1.7353057,0.045851883,-2.5471828,0.8396599,-2.1325707,51.121617,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
28.105158,-20.246347,-7.0348954,3.2123756,-1.0845166,5.122063,-1.6473608,-2.7688215,2.1251867,-0.8877162,51.121617,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
1.182458,36.735336,-4.1122246,-8.709565,4.5383453,0.99794364,-5.1846657,1.1320117,0.7037451,0.93816024,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
13.862948,9.338058,-4.7509327,1.6535932,8.694417,4.9392476,-3.5712872,-0.1354047,0.5365754,0.5962007,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-15.334971,32.179195,-0.017428001,-8.7361555,2.4042666,2.7911103,-6.489923,-0.925089,-0.2269108,2.3552325,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
20.921915,35.08922,6.1076694,-3.8097966,6.9830327,1.9334323,-6.0052333,-1.0131314,1.6023995,2.7771387,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
13.518301,25.708004,-2.466154,-1.8449895,7.4625707,3.16704,-3.7005699,-0.89470977,-0.6832618,1.8306516,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
10.326186,28.990427,1.983008,-5.295181,7.807402,4.0771403,-5.1432905,-1.2325877,0.37625116,2.5986402,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
3.412883,38.719048,-5.2994585,-8.279908,5.4561815,1.4208429,-5.6763487,-0.84778357,0.43243837,1.5595899,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-11.875777,30.631998,-9.782304,-9.053688,6.801393,2.0491145,-5.402269,-0.7470432,0.043245707,0.2215771,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
17.209585,28.151192,-1.7949879,-5.278223,8.699841,2.8797529,-4.9094105,-1.5192561,0.15897755,0.9128156,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
23.884527,38.78078,0.34019366,-7.631761,8.443296,2.027672,-5.3396845,-0.61437654,-0.47469532,0.1882704,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
27.763412,24.300045,6.510628,-0.011992252,7.135404,3.9234624,-3.7159808,1.0282578,-0.89026725,1.1455663,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-4.923885,29.9348,-5.781428,-4.919543,5.0855246,3.2428496,-5.3416495,0.2247956,-0.40767333,2.150788,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
5.899193,26.575567,-11.726956,-7.615578,8.149498,2.5870376,-5.2877803,-0.48928246,-0.7300289,0.78090996,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-0.5290407,34.505833,1.4265411,3.0142877,4.0360966,1.3839308,-3.1112168,0.34667262,-1.5762643,3.1289632,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
0.56052154,34.672646,11.256959,0.86073536,2.251903,-0.13591787,-4.1050687,1.2700542,-1.0231696,1.3950406,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-27.403208,17.50924,0.15434584,1.5854696,5.9772553,1.6541997,-4.5177426,-0.49328932,-0.6789322,0.39571902,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
6.9835315,29.127176,-10.856716,-1.6922053,7.47349,1.3930626,-4.1479015,-0.57849187,-2.6096268,0.28195417,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
29.311201,34.610294,5.9294987,3.0079632,7.0830564,0.97705793,-2.7580934,1.2625114,-0.15098871,2.0180528,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-6.014658,28.68372,-2.32147,-1.5823605,3.903948,1.4741712,-3.6448913,0.8330698,-1.0969448,2.1064992,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-11.408506,40.54548,6.7538834,-7.35455,3.7467203,-0.62608474,-5.469095,-0.37803876,-0.75613123,0.08219523,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-1.8627688,11.436027,-6.1138034,1.5705966,8.618186,2.6492867,-3.7467723,0.40368992,-0.4771513,0.067240894,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-17.55945,35.720955,13.81284,-5.90169,3.7617667,-0.56750333,-5.2448363,-0.7126645,-0.9427282,-0.3758628,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-8.702857,16.024118,5.6628494,0.28952512,6.928671,-0.9770686,-5.4635315,3.0490892,3.236841,-1.3081449,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-5.3644233,34.104183,-2.4496474,-0.22019395,5.661168,1.5560147,-4.6961565,-1.2984077,-1.3088795,1.0880855,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-2.7150466,16.455976,-1.3378787,-0.16167802,8.78219,2.0533118,-3.5088136,-0.16933598,-0.92422324,0.5878893,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
8.834805,25.479008,9.876716,5.9608283,5.725274,1.1510197,-2.5270703,0.98765624,-0.31773108,1.4838749,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
25.567183,-23.49623,-10.219142,0.9432855,-1.2628152,4.9276185,-1.6470636,-2.249932,0.83323705,-0.70277756,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
26.80167,-20.171911,-5.142849,0.54146224,0.34869996,4.5545025,-1.040278,-2.8966553,1.4066321,-1.2881836,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
5.711029,-21.04434,-11.020213,0.19524838,2.0583758,3.77413,-1.0933124,-2.7334762,0.19329967,-1.5025694,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-3.6696856,-20.33511,-12.8499775,1.7419672,2.0593858,3.3176458,-1.3506393,-3.005141,1.3550161,-1.5589387,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
5.1729045,-21.948046,-7.818108,3.0257945,1.2225219,3.988815,-0.6528487,-2.8354354,0.9870319,-1.447349,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
29.715971,-26.598288,1.3085959,2.544324,-3.5683389,5.665204,-1.5148249,-1.9119375,0.9865493,-0.013627377,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
46.422222,-16.47841,0.35724953,-0.38069686,-1.4817841,5.4257565,-0.75181264,-1.4619801,0.49764687,-0.4507455,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
27.533258,-24.366838,-6.963021,-2.1817262,-0.019440211,6.2300744,-2.4396427,-2.921241,1.1301196,-0.9399947,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
38.94554,-23.039919,-6.8846593,-1.2049354,-0.872799,6.648332,-2.1863856,-3.3307643,0.9630811,-0.6868543,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
23.40322,-24.39751,-3.7542114,1.7053804,-0.8992024,6.6214933,-1.9791975,-2.7571957,1.0883571,-0.5982604,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
42.518913,-19.875324,-7.776757,-2.3016365,-0.3784815,5.0729747,-1.9331123,-2.829169,1.2832752,-0.8266263,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
19.787483,-26.207922,-5.0684085,-0.94617224,-0.59779257,6.517003,-1.9899862,-3.4526892,1.0615637,-0.39919454,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
19.09632,-21.414143,-10.349795,-0.59659153,1.3725839,4.0408425,-1.5709674,-2.4156733,1.3385137,-1.5320036,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
36.724052,-24.31725,0.35035542,0.30442476,-2.7524045,5.8024664,-1.8366996,-2.0320919,1.3124785,-0.12363947,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
18.026052,-31.83174,-8.7494335,-1.7165735,0.15225606,7.9457664,-3.3359144,-2.0882473,0.41685665,-0.9848218,51.121882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-9.132746,33.999886,1.1037859,-5.865608,2.5742064,0.122809745,-5.1460595,-1.1075978,-0.07912357,0.5162499,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-17.42378,46.40008,-1.0527709,-10.387513,-0.9416056,-0.7979555,-4.535076,-1.3299775,-1.0342392,-0.4042578,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-11.961511,26.998112,-3.9950294,-7.1399226,7.4973674,1.6144897,-4.2831316,-1.3677193,-0.5276688,1.1592147,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-5.536762,17.65589,5.0996394,0.491117,6.479169,-0.15309052,-3.9228332,0.22421576,2.6581578,-0.44716996,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
1.1400311,32.69082,-9.320431,-6.772743,7.5606136,-0.59097224,-4.7288327,-1.3041157,0.9643502,-0.6704399,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-24.609924,44.549076,0.022653606,-10.1361885,-2.1971722,1.1503685,-5.268671,-1.8640652,-1.5048205,0.9079707,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
25.499395,57.87976,11.3454485,-8.379868,0.64469165,-1.7373527,-3.7244604,-0.9109451,-0.86688083,-0.35603684,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-13.748538,43.49077,1.3221669,-3.048982,-1.6027588,-0.3488625,-4.174371,0.52562183,0.273898,1.2258395,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-21.368458,51.19506,8.793168,-7.477054,-6.6251144,0.7777061,-3.9701927,0.81798357,-0.9881118,-0.82932353,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-24.569534,23.296068,0.3775986,-4.16051,1.988031,1.6168832,-4.651498,-0.3386261,-0.39013347,0.63854074,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-14.434467,42.46436,-9.303801,-10.003655,2.3301356,-0.8380201,-4.6871824,-0.7302119,-0.16317606,-0.38576412,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
3.0965633,44.416775,-1.4402764,-11.960223,1.4031986,0.744853,-3.9865184,-0.9474811,-1.4146156,0.702339,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
33.658264,42.312164,0.17183669,-7.7823467,5.894461,-0.55031735,-5.242363,-1.3808826,0.84801644,-0.46202156,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-10.92057,19.669641,-1.320873,-1.8084507,5.3428364,1.5655003,-5.1456637,-0.8271893,0.10971409,1.2331023,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-36.037174,25.68133,-6.5348086,-3.624179,2.8574548,0.6921424,-5.7368546,-1.1530602,-0.2679582,0.16371843,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
0.6495545,24.054209,7.7899475,-4.1735578,6.3154078,0.04171857,-5.143894,-0.8263695,-0.36609125,-1.8503703,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
55.653374,21.362741,-0.32778552,-0.3401193,8.746552,2.4751177,-3.029295,1.1531157,0.6445173,-0.5765194,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-6.8736796,36.455303,14.547503,6.9946322,-0.66278434,-0.8443361,-2.7839336,1.7006959,-0.39179096,1.9217585,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-6.1115346,24.451439,9.340801,2.914166,2.0966706,0.43883735,-4.706339,-0.2836181,0.6238578,2.3199906,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-10.119416,37.393387,5.4151764,2.989464,0.09674409,-1.2638693,-4.2222743,1.717398,-0.01200693,1.6068923,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
11.573722,26.44197,5.052838,2.6704392,4.21531,0.15390491,-3.2608745,1.5852083,-0.50670344,1.129835,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
23.286787,16.961428,3.3260396,1.1840125,7.0651507,2.1933491,-3.3532195,-0.37489486,0.64499956,0.063699216,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
30.56841,-6.215964,5.8141813,8.400975,-2.97121,0.66078496,1.4580007,-1.2127137,1.2938654,-0.23668826,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
19.609612,-13.630964,-1.1298534,9.962836,-3.623841,-1.0199934,-0.2051164,-0.7611505,4.037941,-1.0241656,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
19.86307,-15.401509,-11.780398,3.4366877,-0.24257478,1.8349317,-0.3991441,-2.447716,1.778084,-1.3168578,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
16.871813,-5.1279488,-5.918034,7.855979,-2.4176602,-1.3227592,1.0480574,-2.1608057,1.7747585,-0.17755571,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
26.549658,-0.77551174,2.8923128,12.481121,-3.713707,-2.5243847,2.044141,-0.5187303,2.4269848,-0.88656193,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
41.08151,0.7366829,0.75949365,13.84762,-4.6583414,-2.2258308,1.638034,-0.15183611,2.8509755,-0.6211574,51.12387,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.016185,695.48,36.0,19.031664,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
