principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,Species,dataset,LandCover,Tool,Sensor,Site,Longitude,Latitude,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g,bio_1,bio_12,bio_13-14,bio_15,bio_12,bio_13-14,bio_15,bio_4,bio_7,clay_15-30cm_mean_0.01_deg,nitrogen_15-30cm_mean_0.01_deg,sand_15-30cm_mean_0.01_deg,soc_15-30cm_mean_0.01_deg
-28.944492,-5.863529,-1.6165631,0.63877714,2.6571038,-2.2331707,1.3502275,-0.2665301,-0.097515084,-0.27969098,-99,32,Forest,Airborne,AVIRIS_NG,D03,-84.46861,31.19484,0.003628904,0.102987186,-99.0,-99.0,0.000245365,0.006963394,18.99931372,539.1947224,-99.0,-99.0,-99.0,-99.0,8.717604225,247.402946,-99.0,-99.0,0.000171064,0.004854747,45.13904129,21.01925795,596.520123,61.10245811,2.153034372,0.001591029,0.045152927,-99.0,352.3646084,-99.0,56.16019818,10.08942867,286.334905,-99.0,-99.0,0.00662239,0.187941405,0.512012045,14.53074551,7.481965037,212.3358833,-99.0,-99.0,0.049673492,1.40971854,0.320881964,9.10653216,-99.0,-99.0,1.182250148,33.55189822,5.89057416,167.1726961,0.03789774,1.07552629,0.025986914,19.26763,1362.1156,86.73333,23.907257,1362.1156,86.73333,23.907257,657.2368,30.205332,147.0,50.0,720.0,64.0
-11.966639,-6.4548273,-10.005991,1.9594418,1.1868507,-1.3801006,3.38284,-1.101424,-0.3002169,0.46839324,-99,32,Shrubland,Airborne,AVIRIS_NG,D03,-84.46861,31.19484,0.001788852,0.099016002,-99.0,-99.0,0.000304618,0.016861118,9.896199939,547.771456,-99.0,-99.0,8.436214117,0.497601138,4.50314753,249.256856,40.43580222,3.545339144,7.27e-05,0.004023656,16.67948807,11.66144039,645.48051,87.65980831,1.583687832,0.000653559,0.036175624,-99.0,180.6629358,-99.0,48.00435414,6.428632004,355.835688,0.023638942,1.30845557,0.005078446,0.281100576,0.231139736,12.79397652,4.528143581,250.6404294,2.435573811,134813.1425,0.013471668,0.74567969,-99.0,-99.0,-99.0,-99.0,0.65433797,36.21871674,4.003303144,221.5896208,0.017699114,0.97967597,0.01211211,19.26763,1362.1156,86.73333,23.907257,1362.1156,86.73333,23.907257,657.2368,30.205332,147.0,50.0,720.0,64.0
-9.867995,3.2311845,1.0896956,0.95298326,1.8043205,-1.6868582,2.1713383,-5.934799,0.7643068,2.0002463,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,0.000316051,0.024675568,-99.0,-99.0,0.00051504,0.040211645,6.25294844,488.1973477,0.455607719,35.57145595,6.906109804,0.479060141,2.565332714,200.287695,29.76677631,1.799342777,9.88e-05,0.0077149,-99.0,3.89188121,303.857629,-99.0,-99.0,0.00071096,0.055508003,-99.0,128.0823927,-99.0,-99.0,-99.0,-99.0,0.068550193,5.35203873,0.000956825,0.074703866,0.139636724,10.90210149,1.147000079,89.55173732,1.017668578,79454.21357,0.035658202,2.78400501,0.113865553,8.8900239,-99.0,-99.0,0.461643957,36.0427337,1.503179503,117.3603546,0.034914889,2.72597098,0.017047317,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-16.895138,7.288407,0.18525761,1.1635162,1.2463031,-1.3852036,1.1531662,-4.787207,0.6884254,3.520189,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.000442122,0.038897145,5.472398159,481.452288,0.21461712,18.88164942,5.735275133,0.550601894,1.815201685,159.698359,21.57878174,-99.0,7.16e-05,0.006299466,-99.0,1.678554473,147.676369,-99.0,-99.0,0.000698935,0.061491098,-99.0,113.664392,-99.0,-99.0,-99.0,-99.0,0.058269882,5.12648519,-99.0,-99.0,0.186468973,16.40522328,1.119760126,98.51459246,0.713647417,62785.48669,0.016474449,1.44939405,0.302956048,26.65355812,-99.0,-99.0,-99.0,-99.0,1.214756307,106.872195,0.032441584,2.85415541,0.012334766,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-11.591766,12.98566,0.6428328,1.1583911,2.7794416,-2.4962196,-0.16313039,-5.569162,0.87791467,2.3520803,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,0.000636542,0.066181697,-99.0,-99.0,0.000345829,0.03595611,5.076843882,527.8427463,0.196733733,20.45453367,7.499557253,0.630765671,1.740160033,180.925566,33.42452033,3.409829267,5.66e-05,0.005888264,-99.0,4.29345941,446.393755,126.3498165,1.215245066,0.00062263,0.064735273,-99.0,96.18099173,-99.0,-99.0,2.150780358,223.618027,0.02464165,2.56200826,0.001166972,0.121330837,0.160013156,16.63667142,2.103308171,218.6823127,0.60683112,63092.62451,0.021019258,2.18538583,0.130692432,13.58817683,-99.0,-99.0,0.465828573,48.43249843,2.029006707,210.9571414,0.016363945,1.70136992,0.02638376,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-28.741627,14.0744295,3.5183349,0.57155573,3.3361795,-2.856959,-2.2469606,-2.7904658,0.7214642,3.2494566,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,0.000722255,0.07160715,-99.0,-99.0,0.000285735,0.028328872,5.664799817,561.6302678,-99.0,-99.0,4.932933365,0.497414008,2.041470762,202.399345,14.51391638,2.409926599,5.45e-05,0.005405804,-99.0,5.945110879,589.421396,203.2308992,2.049858112,0.000447454,0.044362376,-99.0,100.8635065,-99.0,-99.0,3.218892366,319.133498,-99.0,-99.0,0.001808882,0.179339569,0.125094348,12.40233976,4.425240256,438.7355159,1.327106337,131574.4795,0.007339762,0.72769251,-99.0,-99.0,-99.0,-99.0,0.554768542,55.00190917,3.685549399,365.3996898,-99.0,-99.0,0.017931262,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-13.233523,-3.0001898,-2.2842193,1.6962626,1.8660132,-2.10348,0.42320758,-6.259729,0.89728284,2.7472131,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.000711457,0.047940957,7.281643251,490.6679779,0.275002969,18.53086536,6.846562373,0.537960248,2.471840771,166.563106,26.76353188,-99.0,0.000103016,0.006941661,-99.0,2.752107166,185.448643,130.1414758,1.931334103,0.000961228,0.064771632,-99.0,148.4026588,-99.0,-99.0,-99.0,-99.0,0.071103689,4.79126787,0.001958365,0.131962901,0.208781227,14.0685638,1.69846648,114.4498686,1.104652762,74436.18401,0.019783455,1.33309301,0.394998285,26.61665826,-99.0,-99.0,0.471322306,31.75969419,1.843929054,124.2517532,0.034298291,2.31116419,0.016190688,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-20.257578,5.7937026,1.9435701,0.98352206,1.8795264,-1.9210374,-0.52118665,-4.8880496,0.90239847,3.5300298,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.000738419,0.060567314,6.722726545,551.4179609,0.410451394,33.66644014,7.939465504,0.355290833,-99.0,-99.0,29.85111748,2.33812472,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.000860683,0.070595759,-99.0,121.917076,-99.0,-99.0,-99.0,-99.0,0.04379142,3.59190213,-99.0,-99.0,0.109202504,8.95711315,1.985016087,162.8169041,-99.0,-99.0,0.026436743,2.16842004,-99.0,-99.0,-99.0,-99.0,0.77600798,63.65047499,1.853576657,152.0358524,0.017529927,1.43785654,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-33.19976,-2.9256997,-0.37551498,1.3850555,1.6445831,-1.9604113,-0.6050685,-4.9429426,0.88060474,2.908614,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.001251676,0.061449753,10.69889067,525.2509582,0.418393503,20.54059575,9.432679512,0.478047577,3.364576255,165.180387,40.76015131,2.627152751,0.000115281,0.005659594,-99.0,6.781375311,332.924598,162.4932816,3.30984233,0.001165304,0.057209414,-99.0,203.6910263,-99.0,-99.0,3.153809687,154.833021,0.038634187,1.89670538,-99.0,-99.0,0.23180804,11.38037567,4.945188948,242.7789303,2.252042523,110561.6955,0.025475984,1.25071707,-99.0,-99.0,-99.0,-99.0,1.165928907,57.24007231,3.346319757,164.2841031,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-31.637535,-13.1515255,-3.1549594,1.958034,0.6936889,-1.5155259,-0.84969515,-4.8013496,0.7580367,2.338389,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.000399468,0.041667228,4.747583075,495.2052764,0.182956926,19.08365455,7.173516652,0.591658342,1.324229623,138.126176,32.36356911,3.917939202,6.21e-05,0.006480719,-99.0,1.929592655,201.269667,141.5501701,1.357055799,0.000490787,0.051192434,-99.0,95.8710115,-99.0,-99.0,2.671224737,278.626948,0.056562123,5.89981498,0.00107973,0.112623206,0.153898333,16.05264516,1.498248601,156.2775418,0.828348039,86402.34683,0.017731044,1.8494687,0.163588396,17.06338476,-99.0,-99.0,0.575158646,59.99296733,1.376317421,143.5592886,0.027826642,2.90250843,0.011239792,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-19.68333,3.2800684,-2.1802163,0.5419096,2.7294936,-2.2053502,0.11317238,1.734037,-0.2601314,0.67044765,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.000734933,0.049714096,7.73158689,522.9982233,0.388218305,26.26077762,7.887941998,-99.0,2.103461939,142.28733,31.91476353,-99.0,6.44e-05,0.004357856,-99.0,3.706339027,250.71292,-99.0,-99.0,0.000941792,0.063706935,-99.0,147.8319915,-99.0,-99.0,2.111636566,142.840298,0.044895347,3.03691687,-99.0,-99.0,0.232810824,15.74833845,1.6869026,114.1094416,-99.0,-99.0,0.034118397,2.30791704,0.121347799,8.20849383,-99.0,-99.0,0.766910915,51.8771957,1.733016566,117.2287912,0.03086345,2.08773824,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-11.4085045,-3.352019,2.694487,0.41089997,2.6403692,-2.2284591,0.4916898,-3.4536722,0.4814695,-1.2019821,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.000387778,0.041850058,4.646214864,501.4325871,0.18375419,19.83126947,-99.0,-99.0,0.909184131,98.121711,-99.0,-99.0,7.32e-05,0.007899665,-99.0,1.431248176,154.464332,-99.0,-99.0,0.000659711,0.071197872,-99.0,92.65881363,-99.0,-99.0,1.444185824,155.8606,0.041292468,4.45639937,-99.0,-99.0,0.282084365,30.44333876,1.037831118,112.0056557,-99.0,-99.0,0.022213913,2.39738802,0.179240248,19.34411208,-99.0,-99.0,0.273209081,29.48549309,1.607772978,173.5153856,0.028695711,3.09692192,0.037927528,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-33.76997,4.2084045,0.641406,1.0874019,0.45743918,-0.9979299,-1.8919582,-1.1274242,0.37401402,2.5288837,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.00051133,0.063491825,4.01919729,499.063691,0.361475812,44.8844483,10.88202244,1.259409783,-99.0,-99.0,49.9721648,7.070875155,7.22e-05,0.0089644,-99.0,-99.0,-99.0,-99.0,-99.0,0.000592942,0.073625604,-99.0,80.53475663,-99.0,-99.0,-99.0,-99.0,0.082041041,10.18703529,-99.0,-99.0,0.168721517,20.95014924,0.895279822,111.1668874,0.624127616,77497.92044,0.021649503,2.68821859,0.204345203,25.37354203,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.041367332,5.13658119,0.027771001,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-5.846317,2.3459466,-3.136559,1.1918675,1.5260962,-1.5016186,1.3270044,-1.8815731,0.10193174,1.034152,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,0.000368412,0.045704043,-99.0,-99.0,0.000285463,0.035413594,4.183616315,519.0063737,0.117599269,14.58899799,7.083463254,0.833330676,1.541601552,191.246274,28.91658335,5.62723933,5.63e-05,0.006988061,-99.0,2.903355233,360.181182,122.437659,0.986947779,0.000441662,0.054791156,-99.0,80.60818762,-99.0,-99.0,1.382720242,171.535955,0.022401862,2.77910508,0.000796881,0.098858576,0.136820075,16.97347119,2.82125858,349.9965281,0.502951194,62394.55432,0.015988266,1.9834543,0.092380661,11.46045623,-99.0,-99.0,0.437495433,54.27431705,1.866017523,231.4923059,0.022074457,2.73848819,0.017337884,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-6.8291903,-5.291446,-4.2681484,2.3876545,-0.2277689,-0.820238,0.15935966,-6.945214,0.91564137,1.777665,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.00051436,0.034832874,7.216042337,488.6760518,0.23894472,16.18152402,6.126714913,-99.0,1.951049926,132.126633,21.73271332,-99.0,9.16e-05,0.006200696,-99.0,-99.0,-99.0,104.0077161,1.535831519,0.00083542,0.056575268,-99.0,147.6651518,-99.0,-99.0,-99.0,-99.0,0.077570761,5.25315284,-99.0,-99.0,0.251718101,17.04654743,1.441780315,97.63849475,1.289590066,87332.05163,0.024408477,1.65296122,0.30727692,20.80903427,-99.0,-99.0,-99.0,-99.0,1.806677768,122.3496367,0.043658153,2.95656441,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-19.804272,8.050128,2.2299223,1.0179073,2.2570503,-2.2308912,-1.2888395,-5.2440844,0.9937572,2.2902358,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.000650936,0.051601733,6.588193878,522.2663773,0.291844601,23.13541847,6.863635452,0.564922118,2.13808574,169.492628,26.82818445,3.276751551,8.21e-05,0.006506792,-99.0,4.888592027,387.533715,-99.0,-99.0,0.000582748,0.046196262,-99.0,126.1462381,-99.0,-99.0,3.575634306,283.451521,0.069798372,5.53313149,0.003239156,0.256777876,0.246831029,19.56705432,3.543544275,280.9076456,1.618029401,128266.1636,0.017321748,1.37314818,0.284139763,22.52463228,-99.0,-99.0,0.753986274,59.77080932,2.577570487,204.3319346,0.024699282,1.95798797,0.027388592,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-10.000937,-10.948097,-1.894519,1.7822051,0.46328887,-1.1236094,1.3615307,-7.119785,0.9216396,1.2152375,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,0.000553519,0.042783011,-99.0,-99.0,0.000401411,0.031026161,6.569837397,507.8012034,0.320140991,24.74459728,8.265540911,0.950564555,2.606527684,201.465853,32.23841061,4.589758504,9.6e-05,0.007418667,-99.0,4.402071733,340.248501,-99.0,-99.0,0.000755813,0.058418887,-99.0,129.3781376,-99.0,-99.0,-99.0,-99.0,0.059936996,4.63269891,0.00148868,0.115064301,0.167685219,12.96086199,-99.0,-99.0,1.062323057,82109.93575,0.030419958,2.35124406,0.165829066,12.81739471,-99.0,-99.0,0.316398598,24.45533721,1.68640193,130.3467465,0.03894514,3.01017937,0.018514403,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
15.825466,-6.5396967,-12.352376,3.8053353,-0.9624747,-0.6077369,0.7001349,-8.714342,0.99539995,1.6214966,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.000240817,0.027544752,4.257275473,486.948987,0.189184767,21.63903447,5.946729719,0.558714649,1.425122463,163.006116,25.07804141,-99.0,5.41e-05,0.006182681,-99.0,2.063125903,235.981222,-99.0,-99.0,0.000470533,0.053819741,-99.0,87.42754552,-99.0,-99.0,-99.0,-99.0,0.029342494,3.35620694,-99.0,-99.0,0.155155329,17.74673281,1.042480832,119.2394029,0.51053296,58394.97807,0.012232293,1.39913486,0.104377359,11.9387269,-99.0,-99.0,-99.0,-99.0,1.131040215,129.3688629,0.020608687,2.3572304,0.010327468,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-4.772158,-3.6058168,-1.1305012,1.2648476,1.571081,-1.5954757,2.8309102,-6.673939,0.77755123,0.35128134,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.000421893,0.036564799,6.065921311,525.7233908,0.224705529,19.47485746,-99.0,-99.0,1.852100668,160.518509,-99.0,-99.0,7.55e-05,0.006544028,-99.0,3.436271551,297.815985,136.9916089,1.580641711,0.000603167,0.052275487,-99.0,115.3823744,-99.0,-99.0,2.308886612,200.107393,0.041905951,3.6319196,0.001317139,0.1141543,0.18914346,16.39275159,2.417304643,209.5038047,-99.0,-99.0,0.031626116,2.74098329,0.114070238,9.88627934,-99.0,-99.0,0.428970503,37.1781657,2.490840545,215.87704,0.023367403,2.02521427,0.011344108,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-22.074762,0.15982921,-0.5551795,1.5973716,1.3093437,-1.7270857,-0.4481062,-5.9178944,0.9204012,2.031333,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.000448147,0.035688127,6.110815805,486.6340543,0.182074101,14.49944833,6.939675141,-99.0,1.749998805,139.360937,20.55456447,-99.0,8.07e-05,0.006424076,-99.0,-99.0,-99.0,103.1840077,1.295713811,0.000750849,0.059793784,-99.0,125.5731232,-99.0,-99.0,-99.0,-99.0,0.072808339,5.79808297,-99.0,-99.0,0.232483147,18.51376641,1.483235761,118.1172948,0.994782518,79219.38175,0.025928434,2.06480763,0.329988354,26.27858143,-99.0,-99.0,-99.0,-99.0,1.330624026,105.9640783,0.040442619,3.22064292,0.010998061,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-31.445402,3.2788143,-2.7516217,1.9168528,1.6429406,-2.0424962,-0.2402912,-6.2089405,1.0059373,4.245919,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.000521937,0.045559541,5.588071441,487.7786646,0.352733292,30.78983081,7.730850824,0.663711236,2.162655436,188.77661,36.17160426,3.85446773,9.15e-05,0.007984612,-99.0,4.37777527,382.132798,-99.0,-99.0,0.000648035,0.05656646,-99.0,114.5616208,-99.0,-99.0,2.755446199,240.520881,0.067192791,5.86520953,0.001783804,0.155706952,0.251097334,21.91810248,1.689407611,147.4671534,1.05448221,92044.98006,0.017196699,1.50108726,0.232367708,20.28320714,-99.0,-99.0,-99.0,-99.0,1.672885446,146.0249457,0.032762965,2.85985519,0.021647482,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-25.106897,11.874582,3.249304,0.90125203,2.7948432,-2.6233704,-2.0929668,-5.3330765,1.1556494,4.140741,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.000441101,0.039934629,5.398109073,488.7128085,0.167781503,15.18994305,5.499785953,-99.0,1.777585226,160.932033,18.94156565,-99.0,6.65e-05,0.006018496,-99.0,1.72607372,156.268487,-99.0,-99.0,0.000680203,0.061581555,-99.0,110.4556496,-99.0,-99.0,-99.0,-99.0,0.050127467,4.53824386,-99.0,-99.0,0.1751972,15.86131638,1.269072453,114.8942999,0.689956968,62464.61546,0.011407017,1.03272375,0.277201676,25.09619719,-99.0,-99.0,-99.0,-99.0,1.327746661,120.206315,0.027159704,2.45887864,0.013078606,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-9.535258,11.83734,-1.6943995,1.644007,2.8637702,-2.6763918,1.0115823,-7.620879,1.0657328,3.530795,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.000565283,0.057456936,4.807522311,488.6501004,0.390602487,39.70193632,9.139134192,1.052833465,2.096994716,213.144446,42.05469865,5.329753244,8.6e-05,0.008745981,-99.0,3.751675751,381.330884,-99.0,-99.0,0.000763944,0.077649416,-99.0,98.3837373,-99.0,-99.0,2.384547807,242.372151,0.046332337,4.70934911,0.004022899,0.408898746,0.189480757,19.25935754,0.657104148,66.78991529,0.454678486,46214.8012,0.013556107,1.37788092,0.119783762,12.17515876,-99.0,-99.0,0.298895934,30.38062412,1.180581426,119.9976194,0.022502407,2.28720801,0.05179365,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-5.8229694,-9.276388,-5.910685,1.839298,0.8430782,-1.251165,2.8094378,-5.0958004,0.539825,1.8325524,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.000397041,0.048548876,4.297795447,525.519935,0.191293965,23.39078098,8.768726268,1.015007561,1.098042111,134.264887,41.79261924,5.550329413,7.03e-05,0.008590704,-99.0,1.389435446,169.895481,-99.0,-99.0,0.000492818,0.060260112,-99.0,81.78177765,-99.0,-99.0,2.195886116,268.50555,0.05406546,6.61094211,0.004201983,0.513804343,0.261216727,31.9407005,2.817068776,344.4616707,0.60102081,73490.79794,0.01732806,2.1188168,0.17396857,21.27229006,-99.0,-99.0,0.346106063,42.32068227,1.862280749,227.7134103,0.026177259,3.20086696,0.043786478,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-14.440675,0.1736617,-6.318149,1.8595022,1.209742,-1.4812284,2.4749806,-3.9200995,0.34801745,2.1612194,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.000661455,0.050942713,6.757616918,520.4459492,0.253137485,19.49568616,7.799244177,0.616789403,2.437373725,187.717253,35.93578567,3.38938557,7.55e-05,0.005812192,-99.0,5.759335104,443.562081,-99.0,-99.0,0.000517439,0.039851175,-99.0,129.842819,-99.0,-99.0,3.211276751,247.32032,0.056560285,4.35605801,0.00236813,0.182384396,0.269848445,20.78270074,3.327674688,256.2848461,1.506596941,116032.3653,0.01346411,1.03695453,-99.0,-99.0,-99.0,-99.0,0.617570744,47.56294951,2.801732169,215.7787539,0.016495811,1.27044458,0.017969512,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-21.255922,-7.7084117,-3.5101452,1.6071157,0.7561717,-1.2368716,1.4644752,-4.0674925,0.4862184,1.8767335,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.000526615,0.055317243,5.022966947,527.6281518,0.254546314,26.7383406,7.233520173,0.60489192,1.322879515,138.9594,31.95986483,3.965538622,8.58e-05,0.009009846,-99.0,1.401100852,147.176014,-99.0,-99.0,0.000602843,0.063324479,-99.0,95.19899441,-99.0,-99.0,2.217116773,232.892877,0.062816413,6.59843246,0.004697044,0.493392148,0.291570733,30.62750136,2.08233533,218.7350132,0.864029517,90760.36179,0.02010795,2.11220193,0.18617585,19.55649335,-99.0,-99.0,0.427408559,44.8963313,2.123300931,223.038168,0.026542707,2.78812892,0.040511971,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.2697123,-2.5343883,-2.0549169,1.0932413,1.4685014,-1.3336195,4.885331,-5.681652,0.47815114,2.5821042,-99,33,Forest,Airborne,AVIRIS_NG,D04,-66.8687,17.96955,-99.0,-99.0,-99.0,-99.0,0.000627875,0.043128164,7.280771221,500.1093125,0.500179493,34.35685791,8.653594039,-99.0,2.858204363,196.327364,38.79718255,-99.0,0.000113456,0.007793176,-99.0,4.499505813,309.066813,-99.0,-99.0,0.000860596,0.059113543,-99.0,145.5835962,-99.0,-99.0,-99.0,-99.0,0.080504719,5.52979326,0.001487797,0.102195341,0.18618837,12.78910365,-99.0,-99.0,1.139015566,78237.90561,0.038185612,2.62293369,0.143402182,9.85016069,-99.0,-99.0,0.453099176,31.12295529,1.660141615,114.0335627,0.044404336,3.05009201,0.018639709,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
