principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,carbon_area,carbon_mass,Jmax,latin_genus,latin_species,leaf_mass_per_area,nitrogen_area,nitrogen_mass,Rd,Vcmax,leaf_dry_matter_content,equivalent_water_thickness,latitude,longitude,dataset,Unnamed: 2016,species_name,chlorophyll_area,chlorophyll_mass,carotenoids_area,carotenoids_mass,phenolics_mass,phenolics_area,solubles_mass,hemicellulose_mass,cellulose_mass,lignin_mass,aluminum_mass,boron_mass,calcium_mass,copper_mass,iron_mass,potassium_mass,magnesium_mass,manganese_mass,sodium_mass,phosphorus_mass,zinc_mass,solubles_area,hemicellulose_area,cellulose_area,lignin_area,aluminum_area,calcium_area,copper_area,iron_area,potassium_area,magnesium_area,manganese_area,sodium_area,phosphorus_area,zinc_area,boron_area,bio_1,bio_12,bio_13-14,bio_15,bio_4,bio_7,clay_15-30cm_mean_0.01_deg,nitrogen_15-30cm_mean_0.01_deg,sand_15-30cm_mean_0.01_deg,soc_15-30cm_mean_0.01_deg
-87.4144,-11.948908,10.851231,0.7764077,-4.7050524,0.28034347,-2.7925882,-1.703876,1.9565699,-0.5717458,15.4936821705426,504.4,,Picea,mariana,0.0307170542635659,0.249606782945736,8.126,,,459.420289855073,0.0312984496124031,45.9958136,-73.9940827,CABO_fresh,691.0,,0.0672180710832365,2.188298087,0.0096996300757752,0.315773446,,,577.57274204057,112.042553310627,173.573357399879,131.654531524635,,,,,,,,,,,,17.7413332584168,3.441617189871,5.33166223796141,4.04403938888657,,,,,,,,,,,,4.666574,1063.4177,39.773335,13.838842,1141.0372,42.304,159.0,215.0,432.0,259.0
-89.111496,-23.686544,20.48591,1.778931,3.3476493,-2.3899722,-1.054249,-3.3935418,4.825704,-1.4087421,13.0908661417323,503.8,,Picea,mariana,0.0259842519685039,0.248279527559055,9.555,,,433.576642335766,0.0295713035870516,45.9893135,-74.005398,CABO_fresh,692.0,,0.0887488758944882,3.415487042,0.0146489649874016,0.563763198,,,602.963018242314,116.489201898897,172.546504908882,103.459711362825,,,,,,,,,,,,15.6675429936979,3.02688477375086,4.48349185983709,2.68832320864032,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-70.68798,-10.301499,32.888916,4.8792944,2.0569344,-2.6646273,-0.573825,-1.962854,4.403551,-1.2124431,13.6420960536113,499.9,,Picea,mariana,0.0272896500372301,0.241104058078928,8.835,,,433.727810650888,0.0293000744601638,45.988234,-74.0073664,CABO_fresh,693.0,,0.0592540405949368,2.17130086,0.0093734587644825,0.343480358,,,587.689079237651,134.00979762125,176.258966756425,97.7158937726928,,,,,,,,,,,,16.0378293030975,3.65708047864395,4.8100455187066,2.66663254413194,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-79.16753,-23.804289,27.04459,0.24632587,2.1696455,-3.3316803,-0.9255785,-2.3289003,4.140683,-0.84025204,12.8236339639243,493.2,,Picea,mariana,0.0260008798944127,0.254626616805983,9.793,,,461.71875,0.0245930488341399,45.9962126,-73.9934578,CABO_fresh,694.0,,0.0576255535693357,2.216292441,0.0100025594260889,0.384700805,,,610.767557776765,112.70398637129,169.251274943355,102.617591974938,,,,,,,,,,,,15.8804939131574,2.93040281326143,4.40068207177839,2.66814768399422,,,,,,,,,,,,4.666574,1063.4177,39.773335,13.838842,1141.0372,42.304,159.0,215.0,432.0,259.0
-73.26548,-11.00214,14.29642,-1.1614068,-3.3520505,-2.9934666,-1.8041227,-0.6090405,2.7734969,-0.93251055,15.1585289186924,497.5,,Picea,mariana,0.0304694048616932,0.242170829840738,7.948,,,475.16339869281,0.0290444258172673,45.9963975,-73.9936385,CABO_fresh,695.0,,0.0784062990516345,2.573279636,0.0130354828845767,0.427822038,,,586.585962722027,112.73324542168,175.468664642925,118.160583154088,,,,,,,,,,,,17.8729251843635,3.4349148961258,5.34642578354595,3.60028264681566,,,,,,,,,,,,4.666574,1063.4177,39.773335,13.838842,1141.0372,42.304,159.0,215.0,432.0,259.0
-56.639927,-22.298395,17.821932,-4.289396,2.4523878,-1.0067816,1.4942032,-1.132099,1.1582069,-0.5665644,4.59565432098766,489.8,,Larix,laricina,0.0093827160493827,0.125925432098765,13.421,,,353.488372093023,0.0153086419753086,45.9962417,-73.9934787,CABO_fresh,696.0,,0.045067744705679,4.803272791,0.0078160294651851,0.833024193,,,729.442471212671,90.9764816017707,114.579823261529,59.0915248468534,,,,,,,,,,,,6.84415158174852,0.853606494041305,1.07506994665138,0.554438998563069,,,,,,,,,,,,4.666574,1063.4177,39.773335,13.838842,1141.0372,42.304,159.0,215.0,432.0,259.0
-65.14727,-28.47088,5.8473067,-1.3997358,4.038223,0.90935403,-0.15078075,-2.2209692,0.3152096,-0.04456023,4.22508191925101,499.7,,Larix,laricina,0.0084552369806904,0.181703042715037,21.49,,,340.0,0.0146576945582211,45.9954786275265,-73.9938623830676,CABO_fresh,697.0,,0.0508908129600349,6.018851166,0.0073149131591573,0.86513402,,,746.600566047246,80.8851567526862,104.251284651491,63.346921135894,,,,,,,,,,,,6.31268471584709,0.683903168564255,0.88146931726977,0.535613230201092,,,,,,,,,,,,4.666574,1063.4177,39.773335,13.838842,1141.0372,42.304,159.0,215.0,432.0,259.0
11.674616,-31.914248,-5.0303407,7.5463824,0.22850811,-1.30154,-1.3521255,0.7505793,-1.5713636,0.6856476,2.76753353453755,484.6,,Sorbus,americana,0.0057109647844357,0.110992600585508,19.435,,,357.844583096994,0.0091783879885795,45.9888266,-74.0051942,CABO_fresh,698.0,,0.079046705453511,13.841217454,0.0105552920334649,1.84825024,,,655.148923531744,136.702129402593,119.120355737525,84.997290620365,,,,,,,,,,,,3.74153243085076,0.780701046975584,0.680292156726459,0.485416533505353,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-25.25711,0.42213097,10.357415,0.2249021,-6.099628,-5.2844853,-1.4120749,1.244213,2.0503867,1.1438463,11.0247908820615,520.3,,Abies,balsamea,0.021189296333003,0.232086362735382,10.953,,,481.531531531531,0.0208325074331021,45.9886289,-74.005509,CABO_fresh,699.0,,0.0585621634937958,2.763761598,0.0098010679539742,0.462548062,,,701.758147512865,82.1183533447684,108.704974271012,99.9142367066995,,,,,,,,,,,,14.8697613417493,1.74003012340054,2.30338191269994,2.11711236946406,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-44.08161,1.1976954,0.3456225,4.108858,-1.4175018,-4.590637,-0.28258744,-0.7336533,1.7728227,0.8398278,7.60525232966235,518.5,,Abies,balsamea,0.0146677961999274,0.168459639356166,11.485,,,387.220447284345,0.0203073944088103,45.9880429,-74.0053614,CABO_fresh,700.0,,0.0633924212606075,4.321877697,0.0103010259556577,0.702288593,,,712.879388523409,82.1757541674486,106.201723751832,91.7988481357383,,,,,,,,,,,,10.4563695859902,1.20533721470347,1.55774524007286,1.34648679584309,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-55.002098,-7.1868076,2.0228238,2.887426,-2.3610046,-1.1078681,-2.8454041,-0.7363033,1.703141,1.1882713,9.69188799076212,511.0,,Abies,balsamea,0.0189665127020785,0.252027020785219,13.288,,,446.938775510204,0.022026558891455,45.987577,-74.0059443,CABO_fresh,701.0,,0.0771817208097574,4.06936805,0.0117228319576212,0.618080516,,,711.166189163378,78.0829234012649,106.684397354812,97.4669261401525,,,,,,,,,,,,13.488342560056,1.48096075850551,2.02343097754363,1.84860769266975,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-45.85268,-0.08007064,2.4592867,5.140224,-2.602151,-4.221847,-1.0114282,-0.5296812,1.9500711,-0.3350779,12.3045220193341,513.7,,Abies,balsamea,0.023952738990333,0.294379162191192,12.29,,,480.307692307692,0.0254564983888292,45.9878017,-74.006015,CABO_fresh,702.0,,0.0921241330820623,3.846079278,0.0149819140567132,0.625478116,,,713.834383667793,77.0219596775324,104.153504565131,96.937703841762,,,,,,,,,,,,17.0982886743199,1.84488689667988,2.49476170977705,2.32192351844392,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-42.416065,-3.772989,3.2483194,2.4821093,-2.9879866,-2.726939,-2.207449,-0.52569354,1.6079651,0.62901914,9.2772416988417,517.4,,Abies,balsamea,0.0179305019305019,0.220437590733591,12.294,,,444.827586206897,0.0205250965250965,45.9880483,-74.00622,CABO_fresh,703.0,,0.0636461222217915,3.549600701,0.0097545078918764,0.544017559,,,663.294211002903,94.2729974722835,118.639274402082,116.568709533955,,,,,,,,,,,,11.8931981308783,1.69036216317098,2.12726173869988,2.0901354713347,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-43.0011,-2.1215253,6.681387,2.3048258,-5.8610263,-3.1531012,-1.2699257,0.6941638,1.9826461,0.7912281,11.6361099296581,514.7,,Abies,balsamea,0.0226075576639948,0.219135056437101,9.693,,,488.339222614841,0.0223785375429412,45.9884527,-74.0066959,CABO_fresh,704.0,,0.0544862687485359,2.410090889,0.0094974987505643,0.420102821,,,711.311957591383,85.3129555244473,97.5345391297989,98.769790938333,,,,,,,,,,,,16.0810260983362,1.92871756150476,2.20501771760808,2.23294374409907,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-7.4803405,-25.282175,-4.658443,-3.1180048,-1.660726,-1.4686273,0.9227186,1.508133,-2.3640027,0.23886237,2.65612345020964,484.2,,Acer,pensylvanicum,0.0054855915948154,0.0908852815429024,16.568,,,377.086827506128,0.0086187675248773,45.9890433,-74.0062041,CABO_fresh,705.0,,0.0574637643052863,10.475399656,0.0086677143799374,1.58008744,,,768.806654335141,87.6132485555944,74.8674320869357,64.8289556816584,,,,,,,,,,,,4.21735932105904,0.480610499871046,0.410692156181511,0.355625174387969,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-1.1766409,-23.339298,-6.2312746,1.3367674,-0.16254409,-2.3570201,0.5858099,0.8946596,-2.1432734,0.76217264,2.62529905843799,469.9,,Acer,pensylvanicum,0.0055869313863332,0.10840881662041,19.404,,,375.73124818998,0.0089100660794374,45.98774,-74.006025,CABO_fresh,706.0,,0.0463671080760492,8.299208433,0.0079375331968417,1.420732178,,,758.36570788027,102.457725661356,70.0368110868033,65.5271443376544,,,,,,,,,,,,4.2369371756751,0.572424283269751,0.391290858059553,0.36609565935683,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-4.01777,-24.002989,-7.2900553,1.1250515,-0.78527236,-2.4486432,0.5913999,1.330861,-2.8107843,0.32774216,3.04230360996955,477.9,,Acer,pensylvanicum,0.006365983699455,0.12405392435128,19.487,,,400.278853601859,0.0090796203766667,45.9877076,-74.0061996,CABO_fresh,707.0,,0.054871736103475,8.61952193,0.0087998330107082,1.382321009,,,788.752307563425,80.2634908632862,67.1278682765605,60.9574013555137,,,,,,,,,,,,5.0211843328563,0.510956074497037,0.427334915227748,0.388053823390338,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-13.16992,-22.92239,-5.4288454,0.30371022,-0.06516306,-3.3937507,0.9129828,0.41596028,-1.9553485,0.5432022,3.22832728973357,487.8,,Acer,pensylvanicum,0.006618137125325,0.117425607014643,17.743,,,405.27116768124,0.0093979670911872,45.9877893580014,-74.0061391890049,CABO_fresh,708.0,,0.0549713610138267,8.306168333,0.0083705448062905,1.264788663,,,768.205468941063,77.0563198166329,69.6436253803039,81.9207982681995,,,,,,,,,,,,5.0840891338766,0.50996929091938,0.46091106267162,0.542163076355036,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-19.671633,-17.987476,-5.564862,2.8632576,0.9516779,-1.9478664,-0.41146016,0.92210275,-1.6395453,0.42096817,3.36214259303798,479.0,,Acer,pensylvanicum,0.0070190868330646,0.152229955235507,21.688,,,365.681690667664,0.0117895386780295,45.9877502217556,-74.0056104585528,CABO_fresh,709.0,,0.0710849048766035,10.127372202,0.0115778299008332,1.649478084,,,768.512880992028,85.1414825380585,71.9601688727071,71.5016634116964,,,,,,,,,,,,5.39425864401175,0.597615459030492,0.505094673839529,0.501876384195261,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
0.0214183,-24.840069,7.0955825,-6.516515,-4.3918023,-1.5190303,0.9984191,2.6948237,-0.5006513,0.9398354,2.55433602968055,467.6,,Acer,spicatum,0.005462651902653,0.0964485819932415,17.656,,,394.115536419089,0.0080000198931242,45.9871279,-74.0054079,CABO_fresh,710.0,,0.0334418463642243,6.121906898,0.0070220910485457,1.285472912,,,842.436993106864,67.4389839148528,58.5124624580113,29.3509035943219,,,,,,,,,,,,4.60194004326049,0.368395693795456,0.319633214375168,0.160333769364107,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-3.484795,-33.002537,-5.2327766,0.21303734,-3.9059942,-0.06552415,-1.3931696,1.3081038,-2.2873437,1.6065117,2.48916946280291,476.5,,Acer,spicatum,0.0052238603626504,0.103531688527368,19.819,,,378.140333660451,0.0080213523131672,45.9869965,-74.0054604,CABO_fresh,711.0,,0.0504744950067063,9.662297899,0.0090923256813265,1.740537658,,,840.440001119671,68.440313448866,56.8417036084334,32.7539037466353,,,,,,,,,,,,4.3903412090349,0.3575226406329,0.296933122425617,0.171101819504114,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
1.1967093,19.17077,-1.0133129,2.06526,-6.963252,-6.377809,1.1149532,4.7362843,0.54541874,-0.19901593,10.347236918774,503.2,,Thuja,occidentalis,0.0205628714602028,0.254054276890805,12.355,,,393.663896480562,0.0273627782309755,45.9891618,-74.0039469,CABO_fresh,712.0,,0.0681026009976343,3.311920766,0.0125970804615022,0.612612907,,,647.746956677018,101.11939229948,115.215138056984,128.018640095558,,,,,,,,,,,,13.3195374088871,2.07930506598802,2.36915407413528,2.63243084079491,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-26.986258,2.1531627,-2.5341923,1.8245062,-7.7591844,-5.4931026,-1.4557085,3.9504817,1.7719063,-0.44367582,11.9824662420382,499.8,,Thuja,occidentalis,0.0239745222929937,0.239265732484077,9.98,,,413.301960784314,0.0287461328480437,45.98910226983,-74.0045100823045,CABO_fresh,713.0,,0.0845642566513631,3.527255126,0.0139877961474395,0.583444207,,,663.069170053484,88.1001945322609,111.346297002431,130.632507417529,,,,,,,,,,,,15.8967665992441,2.11216007783077,2.66947427972709,3.1318519612712,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-4.203471,4.9780345,-2.0009346,3.0825465,-6.1748066,-6.643466,-0.7158828,3.9703422,0.48464027,-0.18399602,11.2619885896382,492.5,,Thuja,occidentalis,0.0228669819078947,0.267703757195724,11.707,,,437.663955928646,0.0236824972587719,45.9882966,-74.0061599,CABO_fresh,714.0,,0.0829783793317075,3.628742073,0.0162208440353721,0.709356578,,,667.847756355495,100.75533481211,106.576493992533,118.644171040851,,,,,,,,,,,,15.2716625618092,2.3039704182724,2.4370827599341,2.7130341126683,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-1.4404817,5.922476,0.12840416,3.6228685,-8.905184,-7.590877,-1.1430211,4.2821026,1.4917368,-0.24186102,11.1752131921893,497.7,,Thuja,occidentalis,0.0224537134663236,0.286217485555227,12.747,,,447.790066865722,0.0215975707477542,45.9879773513676,-74.0062997862697,CABO_fresh,715.0,,0.0848506484874699,3.778913836,0.0133246123378348,0.593425776,,,653.704824367315,94.1121034774947,116.75179740014,126.838262744599,,,,,,,,,,,,14.6781008178971,2.11316620519667,2.62151140550102,2.84799000823349,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-14.463196,-0.18478228,6.841013,0.10195841,-8.182623,-8.13395,-0.14095889,2.9822576,2.0382392,0.5723293,10.9190569928029,500.4,,Thuja,occidentalis,0.0218206574596382,0.18693757245672,8.567,,,481.521225908915,0.0194164559424237,45.9882911381291,-74.0062595531344,CABO_fresh,716.0,,0.0577231756394436,2.645345391,0.0100129875119354,0.458876527,,,691.467447001639,71.0902728976341,113.112848442258,117.47873477396,,,,,,,,,,,,15.0882743055133,1.55123649361147,2.46819672014249,2.56346323029427,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-93.11065,-27.173203,25.394157,1.0970968,2.8198757,-0.7129389,-2.090071,-2.7904131,3.4842172,-1.4364457,14.1556528301887,504.2,,Picea,mariana,0.0280754716981132,0.272275924528302,9.698,,,454.212454212454,0.0285283018867924,45.996711932592,-73.9931700378656,CABO_fresh,717.0,,0.0801070546487546,2.853275468,0.0119434826481509,0.425406304,,,579.099030922232,123.779810703238,183.060143947677,106.827963736851,,,,,,,,,,,,16.2584784530619,3.47517657219656,5.13949989045554,2.99924547246103,,,,,,,,,,,,4.666574,1063.4177,39.773335,13.838842,1141.0372,42.304,159.0,215.0,432.0,259.0
-4.2536817,-26.841686,3.1633635,5.0544477,-1.4024036,-3.2894428,0.5644895,0.09252292,-2.3853705,1.6356167,2.91957987730797,478.2,,Prunus,pensylvanica,0.0061053531520451,0.13317606830556,21.813,,,407.029648517574,0.007693749906256,45.988867,-74.0052749,CABO_fresh,718.0,,0.0617168551232394,10.10864623,0.0090608903968456,1.484089482,,,805.413393992781,67.0957124996121,69.8633358800491,55.6968874517587,,,,,,,,,,,,4.91733320371317,0.409643019798219,0.426540337927644,0.340049167362696,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-4.5958533,-26.973608,3.5709472,7.5542436,-0.8144844,-3.546526,0.21153678,-0.9751219,-1.2656728,1.0296905,2.92413992999042,483.0,,Prunus,pensylvanica,0.0060541199378683,0.152872582551114,25.251,,,399.86255645003,0.0075984927872288,45.9874169,-74.0055185,CABO_fresh,719.0,,0.0592927602055474,9.793786845,0.0105664294987522,1.745328736,,,780.681609310642,95.6624767108636,55.8808724131305,66.3176429305565,,,,,,,,,,,,4.72634009605471,0.579152107561107,0.338309503821812,0.401494964298317,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
-9.254374,-28.159708,0.014733421,2.5187707,-1.0150502,-1.9625891,0.76251477,-0.009274695,-1.921915,0.67712003,2.58685323004302,473.3,,Prunus,pensylvanica,0.0054655677795119,0.130758243557044,23.924,,,364.080131862559,0.0080770109254254,45.9870986,-74.0053095,CABO_fresh,720.0,,0.0579215146626517,10.597529296,0.0098269503751427,1.797974295,,,779.234005000939,87.1444178938514,69.4050171608335,62.771216384554,,,,,,,,,,,,4.25895627043321,0.476293722604961,0.379337825530727,0.343080337752192,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
5.9170513,-28.814117,9.245925,0.6926931,-3.2142756,-1.5455078,0.50900173,1.334519,-2.1389656,1.1893952,2.32704673923576,466.6,,Prunus,pensylvanica,0.0049872411899609,0.105086159113667,21.071,,,371.689937409726,0.0070932523660325,45.98917,-74.0037817,CABO_fresh,721.0,,0.0442150981496819,8.86564264,0.0069355902976194,1.39066671,,,790.529419822782,80.3485245026999,67.0423002328787,60.3629442173376,,,,,,,,,,,,3.94256088441608,0.400717470952449,0.334356121191139,0.301044561748019,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
1.4278708,-34.189224,1.464617,2.5814958,-3.1461115,-1.1251034,0.06708305,0.14374655,-1.809777,1.0382113,2.36687579031034,466.2,,Prunus,pensylvanica,0.0050769536471693,0.122943509519852,24.216,,,374.808294992332,0.0071073738213085,45.9892329,-74.0035205,CABO_fresh,722.0,,0.0652829033613614,12.858676265,0.0089390834381968,1.760717954,,,769.59935579094,102.466620102484,68.1364287835003,58.3081822667463,,,,,,,,,,,,3.90722025624198,0.520218280642419,0.345925490617485,0.296027938618971,,,,,,,,,,,,4.5202594,1097.7422,39.555557,13.416389,1156.9877,42.781334,123.0,197.0,497.0,320.0
20.283512,-30.14473,-7.8616395,-0.57518256,-1.2874943,-1.6024706,0.37286672,2.7084746,-3.6470509,-0.6638808,2.02693829458825,459.6,,Fraxinus,americana,0.0044102225730814,0.0900611551648972,20.421,,,297.25694499595,0.0092446183030717,45.5541205,-73.3215669,CABO_fresh,723.0,,0.100698273725047,22.832923295,0.0126637783403624,2.871460143,,,504.203647239324,109.98135596512,190.329377949545,192.497718047821,,,,,,,,,,,,2.22365030648488,0.485042258695483,0.839394918953641,0.848957781401178,,,,,,,,,,,,6.1340556,1013.49335,36.115555,14.046908,1139.7533,41.715553,197.0,478.0,417.0,481.0
-1.2446731,-32.12068,-6.658146,6.3233237,0.3072273,-1.6134417,-1.3665121,0.27281436,-2.2324808,0.3653568,3.176231624273,458.4,,Carya,cordiformis,0.0069289520599323,0.189915647010686,27.409,,,410.301031641493,0.008617554319412,45.5547608,-73.3233511,CABO_fresh,724.0,,0.112232789314326,16.197657069,0.0165391279999318,2.386959508,,,738.046186119485,88.5506725192587,119.857387134874,50.3910307261087,,,,,,,,,,,,5.11388664163784,0.613563364760715,0.830486089486297,0.349157036151786,,,,,,,,,,,,6.1340556,1013.49335,36.115555,14.046908,1139.7533,41.715553,197.0,478.0,417.0,481.0
28.152645,-33.95123,-11.781537,4.6044245,-1.3747742,-1.0584393,-0.8551558,1.8355995,-3.630183,-0.22724696,2.58009762109035,459.8,,Fraxinus,americana,0.0056113475882782,0.125778356191258,22.415,,,379.950981309286,0.0076930834918674,45.5545332,-73.3225519,CABO_fresh,725.0,,0.100201414188754,17.856925206,0.0143446069179737,2.556356863,,,529.05312216607,111.972518859571,200.498664685993,155.078652599321,,,,,,,,,,,,2.96870096113767,0.6283167236561,1.12506769853876,0.870200223256648,,,,,,,,,,,,6.1340556,1013.49335,36.115555,14.046908,1139.7533,41.715553,197.0,478.0,417.0,481.0
31.092384,-37.58029,-11.682365,3.9339945,-4.0333815,-1.3851525,-0.9486778,1.4543796,-3.4992847,0.45351717,2.38510964593033,459.2,,Fraxinus,americana,0.0051940541069911,0.112347390334218,21.63,,,392.733131197903,0.0063118205856429,45.5545373,-73.3223321,CABO_fresh,726.0,,0.0700489359076203,13.486370081,0.0109860966871271,2.115129427,,,568.361121166155,93.3282986290666,195.435404959722,139.666933843555,,,,,,,,,,,,2.95209841564715,0.484752232792798,1.01510206778252,0.725437611340973,,,,,,,,,,,,6.1340556,1013.49335,36.115555,14.046908,1139.7533,41.715553,197.0,478.0,417.0,481.0
27.455553,-23.753395,-6.074267,2.5005243,-2.3887854,-4.6170626,0.23859532,2.1630223,-2.8091307,0.21639203,3.6731833674165,463.2,,Fraxinus,americana,0.007930015905476,0.154183299250171,19.443,,,426.700731896523,0.0090316464126491,45.554234,-73.3209815,CABO_fresh,727.0,,0.0650872189059306,8.20770345,0.0103618463432629,1.306661483,,,595.619406313851,90.2780295835853,181.024094218539,130.29245445912,,,,,,,,,,,,4.72327136567903,0.715906210512868,1.4355239464274,1.03322123622433,,,,,,,,,,,,6.1340556,1013.49335,36.115555,14.046908,1139.7533,41.715553,197.0,478.0,417.0,481.0
